着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010411
1,5,10,ダンスインザモア,牡5,56,蛯名正義,1:33.4,,**,13-11-11,34.4,5.2,3,516(+4),,,,[東] 相沢郁,木浪巖,2438.5,200706010411
2,4,7,メテオバースト,牡6,55,後藤浩輝,1:33.7,1.3/4,**,8-6-4,35.3,9.2,4,490(0),,,,[東] 萩原清,サンデーレーシング,971.0,200706010411
3,6,11,ニシノデュー,牡6,53,勝浦正樹,1:33.8,3/4,**,1-1-1,35.9,19.6,7,482(+10),,,,[西] 河内洋,西山茂行,605.5,200706010411
4,7,14,キングストレイル,牡5,56,北村宏司,1:33.8,クビ,**,5-6-7,35.3,5.0,2,512(+22),,,,[東] 藤沢和雄,サンデーレーシング,360.0,200706010411
5,7,13,スターイレブン,セ7,53,中舘英二,1:33.8,アタマ,**,3-2-2,35.8,10.8,6,480(+4),,,,[西] 松元茂樹,吉野隆郎,240.0,200706010411
6,3,5,アスクジュビリー,牡7,53,横山典弘,1:33.9,1/2,**,5-8-7,35.3,22.9,8,434(-6),,,,[西] 伊藤雄二,ティーエイチ,,200706010411
7,6,12,マイネルハーティー,牡5,54,塚田祥雄,1:34.0,1/2,**,14-12-12,34.8,42.2,12,490(+6),,,,[西] 中村均,サラブレッドクラブ・ラフィアン,,200706010411
8,2,3,トールハンマー,牡7,54,木幡初広,1:34.0,アタマ,**,3-4-4,35.7,42.6,13,488(+12),,,,[東] 二ノ宮敬,サンデーレーシング,,200706010411
9,2,4,マヤノグレイシー,牡8,55,松岡正海,1:34.0,アタマ,**,8-8-7,35.3,3.6,1,480(-8),,,,[西] 坂口正大,田所英子,,200706010411
10,8,15,ルーベンスメモリー,牡7,54,柴田善臣,1:34.0,ハナ,**,8-8-7,35.3,26.5,9,476(+2),,,,[東] 高橋祥泰,社台レースホース,,200706010411
11,8,16,マイネルモルゲン,牡7,57,吉田隼人,1:34.4,2.1/2,**,5-4-3,36.1,28.1,10,480(+4),,,,[東] 堀井雅広,サラブレッドクラブ・ラフィアン,,200706010411
12,1,2,グランリーオ,牡7,55,吉田豊,1:34.5,クビ,**,2-3-4,36.3,31.8,11,512(-2),,,,[東] 笹倉武久,田中晴夫,,200706010411
13,3,6,オーゴンサンデー,牝8,51,大野拓弥,1:34.6,3/4,**,12-14-14,35.1,55.7,15,474(+6),,,,[東] 谷原義明,永田清男,,200706010411
14,5,9,アルビレオ,牡7,55,石橋脩,1:34.8,1.1/2,**,14-14-14,35.2,10.3,5,480(0),,,,[西] 白井寿昭,サンデーレーシング,,200706010411
15,1,1,スズジャパン,牡7,53,田辺裕信,1:35.1,1.3/4,**,11-12-12,35.8,45.5,14,512(0),,,,[東] 小西一男,小紫芳夫,,200706010411
取,4,8,ヴリル,牡6,55,津村明秀,,,**,,,---,,計不,,,,[東] 国枝栄,ビッグレッドファーム,,200706010411
