着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020609
1,7,11,スパニッシュソウル,牝3,53,小林徹弥,1:29.1,,**,4-5-4,35.5,3.4,2,468(-6),,,,[西] 中尾秀正,八木良司,740.0,200601020609
2,6,9,ホットカフェ,牡5,54,小島太一,1:29.1,クビ,**,3-3-2,35.6,14.4,6,518(+26),,,,[東] 佐々木亜,西川恭子,300.0,200601020609
3,4,5,エアコムロー,牝4,55,柴山雄一,1:29.2,1/2,**,9-9-6,35.0,10.4,4,468(+18),,,,[東] 国枝栄,ラッキーフィールド,190.0,200601020609
4,1,1,クリスタルルージュ,牡3,52,的場勇人,1:29.3,1/2,**,8-8-6,35.2,20.2,7,462(+22),,,,[西] 梅内忍,山田順通,110.0,200601020609
5,5,6,ビリーヴザミラクル,牝4,53,塚田祥雄,1:29.4,クビ,**,11-13-10,34.8,24.3,9,454(0),,,,[東] 後藤由之,キャロットファーム,74.0,200601020609
6,2,2,アリババシチー,牡3,55,松田大作,1:29.5,3/4,**,11-11-12,35.0,47.4,11,458(-4),,,,[西] 田中章博,友駿ホースクラブ,,200601020609
7,3,3,サンダーロード,牡4,57,川島信二,1:29.5,アタマ,**,7-6-3,35.6,20.9,8,450(0),,,,[東] 中川公成,加藤信之,,200601020609
8,5,7,ユノナゲット,牡4,57,梶晃啓,1:29.5,ハナ,**,13-10-10,35.2,2.9,1,500(+4),,,,[東] 伊藤正徳,細川祐季子,,200601020609
9,4,4,シルクポラリス,牡3,55,古川吉洋,1:29.7,1.1/2,**,1-1-1,36.4,63.9,12,470(0),,,,[東] 宗像義忠,シルク,,200601020609
10,7,10,ニホンピロビャクヤ,牡4,57,菊沢隆徳,1:29.7,クビ,**,9-11-12,35.2,36.6,10,478(+10),,,,[西] 作田誠二,小林百太郎,,200601020609
11,6,8,ツルガオカヤマト,セ6,55,大野拓弥,1:30.4,4,**,4-6-6,36.5,123.4,13,452(+2),,,,[東] 坂本勝美,松本兼吉,,200601020609
12,8,13,ニシノカエデマル,牡4,57,藤田伸二,1:30.4,ハナ,**,4-3-6,36.9,6.0,3,450(-6),,,,[西] 宮本博,西山茂行,,200601020609
13,8,12,ライクシモーヌ,牝4,55,四位洋文,1:30.7,1.3/4,**,2-2-4,37.3,13.0,5,510(+12),,,,[東] 栗田博憲,岡田牧雄,,200601020609
