着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010607
1,5,9,シゲルサキモノガイ,セ4,57,石橋脩,2:41.2,,**,5-5-3-2,35.3,5.9,3,496(+2),,,,[西] 小原伊佐,森中蕃,730.0,200703010607
2,2,4,ダイワグラム,牡4,57,中舘英二,2:41.5,2,**,8-9-8-7,35.2,14.1,6,464(+4),,,,[東] 松山康久,大城敬三,290.0,200703010607
3,5,10,エアクラマン,牡4,56,大野拓弥,2:41.6,クビ,**,8-9-7-5,35.5,33.3,10,458(-6),,,,[東] 田中清隆,ラッキーフィールド,180.0,200703010607
4,7,13,ハンシンテイオー,牡5,57,芹沢純一,2:41.9,2,**,8-7-4-3,35.9,52.9,12,482(-6),,,,[西] 福島勝,山本治,110.0,200703010607
5,1,2,パルエクスプレス,牡5,57,木幡初広,2:41.9,ハナ,**,3-3-4-5,35.9,2.4,1,494(-10),,,,[東] 平井雄二,鈴木芳夫,73.0,200703010607
6,4,8,イブキレボルシオン,牡5,57,赤木高太,2:41.9,ハナ,**,14-14-11-9,35.5,25.5,8,516(-6),,,,[西] 羽月友彦,伊吹,,200703010607
7,2,3,ヤマニンアジャスト,牡7,54,的場勇人,2:42.1,1.1/4,**,11-13-8-7,35.8,55.2,13,476(0),,,,[東] 星野忍,土井肇,,200703010607
8,3,5,ワインアドバイザー,牡4,57,津村明秀,2:42.2,3/4,**,1-1-1-1,36.5,4.9,2,478(+2),,,,[東] 鈴木伸尋,社台レースホース,,200703010607
9,1,1,ミスタージャガー,牡6,54,大下智,2:42.3,クビ,**,11-11-13-12,35.8,17.8,7,528(-6),,,,[西] 浜田光正,高昭牧場,,200703010607
10,8,15,クロスビスティー,牡4,56,塚田祥雄,2:42.4,1/2,**,16-16-14-13,35.7,13.3,4,484(+2),,,,[東] 大江原哲,備前島融,,200703010607
11,6,12,フーフー,セ5,57,吉田隼人,2:42.7,1.3/4,**,5-5-8-9,36.4,52.3,11,482(+2),,,,[東] 後藤由之,ヒダカ・ブリーダーズ・ユニオン,,200703010607
12,6,11,マイネルシルバート,牡5,57,大庭和弥,2:42.7,クビ,**,11-11-14-13,36.1,26.9,9,482(-10),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,,200703010607
13,3,6,クラヴィーア,牡4,54,北村友一,2:42.8,1/2,**,5-7-11-13,36.4,13.7,5,450(0),,,,[東] 本郷一彦,ヒダカ・ブリーダーズ・ユニオン,,200703010607
14,8,16,ユランコタン,牝6,55,二本柳壮,2:43.3,3,**,15-15-16-13,36.3,108.4,14,458(-4),,,,[東] 鈴木康弘,村田滋,,200703010607
15,4,7,モエレタマモクロス,牡5,54,田中克典,2:44.2,5,**,2-2-2-3,38.4,132.0,15,456(-6),,,,[西] 須貝彦三,中村和夫,,200703010607
16,7,14,マックスイマージュ,牝4,52,田中博康,2:44.5,2,**,3-4-4-9,38.5,187.4,16,428(-4),,,,[東] 鈴木伸尋,飯田正,,200703010607
