着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010202
1,7,13,スプリングジーン,牝3,54,松岡正海,1:56.7,,**,13-13-10-9,40.6,9.1,4,498(-6),,,,[東] 相沢郁,加藤春夫,500.0,200806010202
2,5,9,エリザベススイート,牝3,54,吉田隼人,1:56.8,1/2,**,10-10-10-9,40.7,6.7,3,448(+8),,,,[東] 加賀武見,吉田昭一,200.0,200806010202
3,8,16,ヴィクトリアルイゼ,牝3,54,小野次郎,1:57.1,1.3/4,**,2-2-2-2,41.9,3.6,1,474(-12),,,,[東] 水野貴広,加藤信之,130.0,200806010202
4,1,2,モアスマイル,牝3,54,吉田豊,1:57.7,3.1/2,**,10-12-10-9,41.5,32.9,10,430(-6),,,,[東] 勢司和浩,飯田正剛,75.0,200806010202
5,6,12,アリージェンス,牝3,54,田中勝春,1:57.7,アタマ,**,6-6-5-3,42.0,21.5,8,502(+4),,,,[東] 河野通文,田中春美,50.0,200806010202
6,2,4,ムーンストリート,牝3,52,田中博康,1:58.0,1.3/4,**,16-16-16-16,40.6,43.1,11,422(-6),,,,[東] 後藤由之,星野壽市,,200806010202
7,8,15,ウインク,牝3,54,柴田善臣,1:58.0,クビ,**,10-10-13-12,41.6,54.5,13,464(-6),,,,[東] 蛯名信広,百万武夫,,200806010202
8,4,8,ウィンドチャイム,牝3,54,石神深一,1:58.3,2,**,4-4-4-3,42.8,43.4,12,456(+10),,,,[東] 堀井雅広,ターフ・スポート,,200806010202
9,2,3,ケージーワンモア,牝3,54,津村明秀,1:58.4,1/2,**,2-2-1-1,43.2,11.7,6,470(0),,,,[東] 斎藤誠,川井五郎,,200806010202
10,7,14,ビーマイドリーム,牝3,54,木幡初広,1:58.4,ハナ,**,15-14-14-14,41.8,63.4,14,514(+10),,,,[東] 中島敏文,鈴木芳夫,,200806010202
11,3,5,ゲストアスリート,牝3,54,横山典弘,1:58.5,1/2,**,7-7-7-7,42.6,3.7,2,494(-10),,,,[東] 鈴木伸尋,木村牧場,,200806010202
12,4,7,エゾスズラン,牝3,54,大庭和弥,1:58.5,ハナ,**,14-14-14-14,41.9,108.7,16,422(-10),,,,[東] 高橋義博,蛭川年明,,200806010202
13,3,6,オボロヅキ,牝3,54,後藤浩輝,1:58.7,1.1/4,**,7-7-7-12,42.7,31.5,9,480(0),,,,[東] 伊藤圭三,グランド牧場,,200806010202
14,5,10,ボヤージ,牝3,54,鈴来直人,1:58.7,ハナ,**,9-7-7-7,42.8,17.8,7,468(-4),,,,[東] 鈴木伸尋,ローレルレーシング,,200806010202
15,6,11,スマートマインド,牝3,54,柴山雄一,1:58.8,3/4,**,4-4-5-5,43.0,81.7,15,448(+20),,,,[東] 稗田研二,グランド牧場,,200806010202
16,1,1,ハナヤッコ,牝3,51,千葉直人,2:01.2,大,**,1-1-2-5,46.0,10.1,5,452(-2),,,,[東] 平井雄二,グランド牧場,,200806010202
