着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010606
1,8,15,ホッカイラブリー,牝5,54,塚田祥雄,1:47.7,,**,13-13-6-1,38.7,8.4,4,462(+4),,,,[東] 石栗龍彦,高木繁光,730.0,200703010606
2,6,11,エイダイタカラブネ,牝4,55,二本柳壮,1:47.8,1/2,**,8-9-8-6,38.7,3.9,1,476(+2),,,,[東] 鈴木康弘,東振牧場,290.0,200703010606
3,3,5,ウインフェイム,牝4,55,菊沢隆徳,1:48.0,1.1/4,**,8-10-3-2,39.1,7.2,3,464(-8),,,,[西] 浅見秀一,ウイン,180.0,200703010606
4,4,6,ショウワインラヴ,牝4,52,的場勇人,1:48.5,3,**,4-6-3-2,39.6,39.8,11,430(+7),,,,[東] 星野忍,昭和牧場,110.0,200703010606
5,1,1,ラフィーク,牝4,55,小野次郎,1:48.7,1.1/4,**,4-3-3-7,39.8,16.7,9,492(+2),,,,[東] 堀井雅広,ターフ・スポート,73.0,200703010606
6,5,8,アジアン,牝5,52,浜中俊,1:48.7,クビ,**,14-14-8-7,39.6,9.6,7,450(-4),,,,[西] 安達昭夫,バンブー牧場,,200703010606
7,2,3,パレスレディー,牝6,52,田中健,1:49.1,2.1/2,**,4-5-8-9,40.0,8.6,5,476(-2),,,,[西] 小島貞博,西村豊,,200703010606
8,5,9,ユノブラッキー,牝4,55,石橋脩,1:49.7,3.1/2,**,12-11-13-11,40.3,6.6,2,434(+2),,,,[東] 伊藤正徳,細川祐季子,,200703010606
9,8,14,エイシンサンバレー,牝5,55,吉田隼人,1:49.7,クビ,**,11-11-13-11,40.3,14.7,8,460(+6),,,,[東] 畠山吉宏,平井豊光,,200703010606
10,2,2,アクティブアクト,牝5,52,田中博康,1:50.4,4,**,8-7-12-11,41.1,123.0,15,424(0),,,,[東] 石毛善彦,南波壽,,200703010606
11,4,7,キャプテンシラユリ,牝4,55,赤木高太,1:50.5,3/4,**,2-2-2-4,41.8,51.9,13,468(+2),,,,[西] 平田修,平井裕,,200703010606
12,7,12,フラワークイーン,牝5,55,安藤光彰,1:50.6,クビ,**,7-8-8-9,41.5,22.7,10,452(-8),,,,[東] 堀宣行,下河辺牧場,,200703010606
13,3,4,サンキンレター,牝4,55,中舘英二,1:50.6,ハナ,**,1-1-1-4,42.0,9.0,6,430(0),,,,[西] 石坂正,河原純之,,200703010606
14,7,13,マーベラスドリーム,牝4,54,大野拓弥,1:50.8,1.1/2,**,15-15-15-14,40.8,74.3,14,452(-14),,,,[東] 谷原義明,笹原貞生,,200703010606
15,6,10,サムタイムレーター,牝4,55,津村明秀,1:52.9,大,**,2-3-6-15,43.9,43.7,12,416(+4),,,,[東] 手塚貴久,小林祥晃,,200703010606
