着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010609
1,6,6,ピンクカメオ,牝3,54,蛯名正義,1:35.5,,**,4-3-5,34.9,4.5,3,468(+14),,,,[東] 国枝栄,金子真人ホールディングス,1926.6,200706010609
2,5,5,ショウナンタレント,牝3,54,柴田善臣,1:35.6,1/2,**,2-1-1,35.3,11.5,4,454(0),,,,[東] 二ノ宮敬,湘南,767.6,200706010609
3,8,11,イクスキューズ,牝3,55,北村宏司,1:35.6,ハナ,**,5-6-2,34.6,2.0,1,446(+10),,,,[東] 藤沢和雄,岡田繁幸,483.8,200706010609
4,4,4,ローズオットー,牝3,54,横山典弘,1:35.8,1.1/2,**,10-8-5,34.6,3.2,2,476(+4),,,,[東] 萩原清,池谷誠一,290.0,200706010609
5,3,3,センギョウシュフ,牝3,54,田中勝春,1:35.9,1/2,**,11-10-11,34.5,62.3,7,430(0),,,,[東] 高橋義博,高橋信博,190.0,200706010609
6,8,10,センシュアルドレス,牝3,54,松岡正海,1:36.0,1/2,**,5-4-2,35.2,16.8,5,434(+2),,,,[東] 坂本勝美,吉田照哉,,200706010609
7,2,2,カレンナサクラ,牝3,54,武士沢友,1:36.0,ハナ,**,9-10-8,34.7,52.0,6,440(0),,,,[東] 保田一隆,北所直人,,200706010609
8,7,8,クリノスミレレディ,牝3,54,柴山雄一,1:36.2,1.1/2,**,8-8-7,35.0,207.0,9,428(+6),,,,[東] 小島茂之,栗本守,,200706010609
9,1,1,メイクユーハッピー,牝3,54,吉田隼人,1:36.5,1.3/4,**,5-6-8,35.6,75.6,8,462(+4),,,,[東] 高橋裕,岡田牧雄,,200706010609
10,6,7,プリンセスジネブラ,牝3,54,小野次郎,1:36.7,1.1/2,**,1-2-2,36.2,287.2,11,464(+4),,,,[東] 菊川正達,吉田牧場,,200706010609
11,7,9,キープザチェンジ,牝3,54,中谷雄太,1:38.8,大,**,3-4-8,38.1,219.4,10,434(+10),,,,[東] 水野貴広,泉俊二,,200706010609
