着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050209
1,4,8,ペディクラリス,牝4,55,ペリエ,1:52.7,,**,2-2-3-2,38.0,2.3,1,466(+2),,,,[東] 藤沢和雄,社台レースホース,1516.4,200706050209
2,2,3,ゴットザビート,牝5,55,張田京,1:53.0,1.3/4,**,11-13-16-9,37.4,15.8,6,476(+4),,,,[東] 栗田博憲,社台レースホース,600.4,200706050209
3,7,14,ダイワオンディーヌ,牝4,55,柴田善臣,1:53.8,5,**,4-5-4-3,39.0,11.3,4,464(+4),,,,[東] 池上昌弘,大城敬三,375.2,200706050209
4,8,16,メジロレント,牝4,55,勝浦正樹,1:54.0,1.1/4,**,16-14-12-9,38.6,38.1,11,476(0),,,,[東] 菊川正達,メジロ牧場,220.0,200706050209
5,8,15,サンマルセイコー,牝4,55,的場勇人,1:54.2,3/4,**,11-11-7-7,39.1,30.1,10,482(-4),,,,[東] 鈴木勝美,相馬勇,148.0,200706050209
6,1,1,ワルキューレ,牝3,54,吉田隼人,1:54.4,1.1/4,**,4-4-4-3,39.6,10.5,3,484(+2),,,,[東] 秋山雅一,岡田牧雄,,200706050209
7,5,9,レオティアラ,牝3,54,江田照男,1:54.5,1/2,**,8-8-4-6,39.6,19.5,8,494(+6),,,,[東] 杉浦宏昭,レオ,,200706050209
8,1,2,ランタナ,牝5,55,木幡初広,1:54.7,1.1/4,**,10-9-7-7,39.6,57.3,13,442(-2),,,,[東] 大江原哲,永野千枝子,,200706050209
9,2,4,パープルプローズ,牝4,55,武士沢友,1:54.7,ハナ,**,1-1-1-1,40.2,4.8,2,486(+6),,,,[東] 高橋祥泰,臼田浩義,,200706050209
10,6,11,フローレストウブ,牝5,55,大庭和弥,1:54.8,クビ,**,14-14-12-15,39.4,114.8,15,464(+8),,,,[東] 佐藤吉勝,真部晴徳,,200706050209
11,7,13,クロカンブッシュ,牝3,54,松岡正海,1:54.9,1/2,**,14-14-12-13,39.5,16.1,7,428(+6),,,,[東] 手塚貴久,高橋修身,,200706050209
12,4,7,サムタイム,牝5,55,鮫島良太,1:55.3,2.1/2,**,8-9-12-15,39.9,76.4,14,500(-6),,,,[東] 嶋田潤,渡辺典六,,200706050209
13,3,5,ローリーポーリー,牝6,55,石橋脩,1:55.3,ハナ,**,2-2-2-3,40.7,24.9,9,468(+8),,,,[東] 菊川正達,加藤信之,,200706050209
14,6,12,エイダイタカラブネ,牝4,55,田中博康,1:55.3,クビ,**,6-6-7-9,40.2,42.9,12,492(0),,,,[東] 鈴木康弘,東振牧場,,200706050209
15,5,10,チャイニーズフレア,牝3,54,菊沢隆徳,1:56.6,8,**,11-11-7-9,41.5,11.8,5,462(+2),,,,[東] 戸田博文,サンデーレーシング,,200706050209
16,3,6,ツルマイクィーン,牝6,55,柴山雄一,1:56.7,1/2,**,6-6-7-13,41.6,260.0,16,458(-2),,,,[東] 菊川正達,平岩健一,,200706050209
