着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030109
1,2,4,メイショウアサガオ,牝3,54,藤田伸二,1:47.6,,**,10-11-10,34.4,9.3,6,434(+2),,,,[西] 安達昭夫,松本好雄,1038.5,200805030109
2,2,3,ハイカックウ,牝3,54,内田博幸,1:47.6,クビ,**,4-9-10,34.4,3.7,1,434(+2),,,,[東] 鈴木康弘,桜井牧場,411.0,200805030109
3,7,13,ハッピープレゼント,牝3,54,横山典弘,1:47.7,3/4,**,3-3-4,35.0,5.3,2,490(-12),,,,[西] 音無秀孝,社台レースホース,255.5,200805030109
4,1,2,マイネウインク,牝3,54,田中博康,1:47.8,1/2,**,4-3-3,35.3,10.5,7,440(0),,,,[東] 菊川正達,サラブレッドクラブ・ラフィアン,150.0,200805030109
5,5,9,ココシュニック,牝3,54,四位洋文,1:47.9,3/4,**,16-15-15,34.4,7.2,3,488(0),,,,[西] 松田国英,吉田和子,100.0,200805030109
6,6,12,シェリルピンク,牝3,54,田中勝春,1:47.9,ハナ,**,2-1-1,35.7,14.1,8,510(-4),,,,[東] 宗像義忠,社台レースホース,,200805030109
7,1,1,マイネエアウエイ,牝3,54,津村明秀,1:48.0,クビ,**,9-6-6,35.0,9.0,4,422(-2),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,,200805030109
8,4,7,モエレカトリーナ,牝3,54,松岡正海,1:48.0,クビ,**,4-6-6,35.0,157.2,17,444(+2),,,,[東] 畠山重則,ビッグレッドファーム,,200805030109
9,3,5,シゲルエスペレ,牝3,54,勝浦正樹,1:48.0,ハナ,**,1-2-2,35.7,26.5,10,464(0),,,,[西] 鶴留明雄,森中蕃,,200805030109
10,5,10,ビービーモデナ,牝3,54,村田一誠,1:48.1,1/2,**,10-11-13,34.7,42.8,11,462(+4),,,,[東] 土田稔,坂東牧場,,200805030109
11,3,6,アポロクイック,牝3,54,柴田善臣,1:48.2,クビ,**,12-15-15,34.6,45.4,12,454(+4),,,,[東] 柴崎勇,アポロサラブレッドクラブ,,200805030109
12,7,14,テイクバイストーム,牝3,54,後藤浩輝,1:48.4,1.1/4,**,4-3-4,35.6,9.2,5,500(-2),,,,[東] 加藤征弘,社台レースホース,,200805030109
13,8,16,ミサトフリート,牝3,54,大庭和弥,1:48.4,クビ,**,12-9-6,35.3,59.4,13,482(0),,,,[東] 鈴木勝美,戸部洋,,200805030109
14,8,15,アイルビーバウンド,牝3,54,蛯名正義,1:48.5,1/2,**,15-11-10,35.3,25.3,9,400(-4),,,,[東] 勢司和浩,サンデーレーシング,,200805030109
15,4,8,テンジンミコオウヒ,牝3,54,江田照男,1:48.6,1/2,**,12-14-13,35.2,148.0,16,430(+4),,,,[東] 矢野照正,テンジン,,200805030109
16,6,11,オースミビーナス,牝3,54,小野次郎,1:48.9,1.3/4,**,17-17-17,35.1,81.0,14,452(-4),,,,[東] 菅原泰夫,オースミ,,200805030109
17,8,17,アイアムジャンヌ,牝3,54,吉田豊,1:50.0,7,**,4-6-6,37.0,125.5,15,476(-2),,,,[東] 奥平雅士,堀紘一,,200805030109
