着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705020302
1,1,1,トウショウヒルズ,牡3,56,武士沢友,1:20.7,,**,1-1,37.3,3.9,2,498(-2),,,,[東] 戸田博文,トウショウ産業,500.0,200705020302
2,6,6,フロストワーク,牡3,56,藤田伸二,1:20.9,1,**,3-4,37.1,4.9,3,440(0),,,,[東] 和田正道,スピードファーム,200.0,200705020302
3,2,2,コアレスナイナー,牡3,56,横山典弘,1:21.2,2,**,7-7,37.2,1.5,1,494(0),,,,[東] 鈴木康弘,小林昌志,130.0,200705020302
4,8,9,サクラチャーム,牝3,54,真島大輔,1:21.8,3.1/2,**,5-5,37.9,50.1,5,458(-6),,,,[東] 小笠倫弘,さくらコマース,75.0,200705020302
5,7,8,タツショウサク,牡3,56,後藤浩輝,1:22.0,1.1/4,**,3-2,38.4,92.4,7,446(-4),,,,[東] 根本康広,鈴木昭作,50.0,200705020302
6,8,10,クリアーキセキ,牡3,56,小林淳一,1:22.0,アタマ,**,7-8,37.8,24.9,4,494(0),,,,[東] 斎藤誠,石井與四郎,,200705020302
7,7,7,ドク,牡3,53,池崎祐介,1:22.0,ハナ,**,5-5,38.1,144.1,8,442(+2),,,,[東] 田村康仁,奈村睦弘,,200705020302
8,4,4,サチノマイターン,牡3,53,千葉直人,1:22.4,2.1/2,**,7-8,38.3,313.8,10,430(-8),,,,[東] 平井雄二,佐藤幸彦,,200705020302
9,3,3,ビッグアジュール,牡3,56,大庭和弥,1:23.1,4,**,10-10,38.1,283.1,9,484(+6),,,,[東] 浅野洋一,菅井牧場,,200705020302
10,5,5,ショウナンカスカド,牡3,56,田中勝春,1:23.2,1/2,**,2-2,39.6,73.7,6,428(-6),,,,[東] 栗田博憲,国本哲秀,,200705020302
