着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030504
1,5,8,ハリーコマンド,セ7,60,嘉堂信雄,3:20.1,,,3-3-2-2,13.3,3.7,2,482(+2),,,,[西] 庄野靖志,高田久成,850.0,200705030504
2,8,14,マイネルレジオ,牡7,60,沢昭典,3:20.1,アタマ,,2-2-1-1,13.3,5.7,3,504(-2),,,,[東] 高橋裕,サラブレッドクラブ・ラフィアン,340.0,200705030504
3,3,4,キングポッシブル,牡4,60,大庭和弥,3:20.7,3.1/2,,6-5-2-2,13.4,29.9,6,444(-4),,,,[東] 石栗龍彦,栗嶋豊明,210.0,200705030504
4,1,1,カズノダンシング,牡4,60,五十嵐雄,3:20.7,ハナ,,4-5-6-6,13.4,30.3,7,480(-6),,,,[東] 杉浦宏昭,中山牧場,130.0,200705030504
5,8,13,ウォッチンザスカイ,牡5,60,鈴木慶太,3:21.4,4,,8-5-4-4,13.4,2.6,1,450(-2),,,,[東] 柴田政人,グリーンテック,85.0,200705030504
6,4,6,ワイズタイクーン,牡5,60,穂苅寿彦,3:21.5,クビ,,4-4-4-4,13.4,7.0,4,514(+4),,,,[東] 和田正道,井口莞爾,,200705030504
7,6,10,メモリーオブヨーク,牡5,60,山本康志,3:22.7,7,,9-9-8-7,13.5,10.8,5,444(+4),,,,[東] 高市圭二,鈴木芳夫,,200705030504
8,7,11,ディクタトル,牡6,60,北沢伸也,3:23.4,4,,9-9-10-10,13.6,31.6,8,528(-8),,,,[西] 小原伊佐,下井道博,,200705030504
9,3,3,ダグラスフォンテン,牡5,60,石神深一,3:24.5,7,,13-13-12-11,13.6,104.9,12,476(+12),,,,[東] 萱野浩二,吉橋計,,200705030504
10,2,2,シルクフェアー,牡5,60,平沢健治,3:24.6,クビ,,12-12-12-13,13.6,151.0,14,436(+10),,,,[東] 石毛善彦,シルク,,200705030504
11,6,9,ブレイブストーリー,牡4,60,江田勇亮,3:25.8,7,,11-11-9-8,13.7,117.8,13,468(+2),,,,[東] 古賀史生,前田幸治,,200705030504
12,7,12,タケノフェロー,牡4,57,千葉直人,3:28.9,大,,14-14-14-14,13.9,71.5,11,462(+8),,,,[東] 成島英春,武岡雅子,,200705030504
13,4,5,ビコーウエル,牡5,60,柴田未崎,3:28.9,アタマ,,1-1-7-9,13.9,37.1,9,474(-14),,,,[東] 菊川正達,レジェンド,,200705030504
14,5,7,ダノンバディ,牡4,60,田中剛,3:29.0,クビ,,7-8-11-12,13.9,42.8,10,496(+2),,,,[東] 小島太,ダノックス,,200705030504
