着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030702
1,7,8,ヨンハキッス,牝3,54,蛯名正義,1:55.9,,**,7-6-7-4,38.6,14.6,6,436(-4),,,,[東] 中川公成,三宅勝俊,500.0,200806030702
2,8,10,クリスビスティー,牝3,54,勝浦正樹,1:55.9,クビ,**,1-1-1-1,40.0,5.7,4,506(-2),,,,[東] 大江原哲,ビスティーズホースユニオン,200.0,200806030702
3,5,5,エレガントフラッグ,牝3,54,田中勝春,1:56.0,1/2,**,2-2-2-2,40.0,3.3,1,458(+2),,,,[東] 坂本勝美,森口隆一郎,130.0,200806030702
4,2,2,ジャスミンローズ,牝3,53,田中博康,1:56.3,2,**,3-3-3-3,40.2,3.7,2,498(-24),,,,[東] 戸田博文,吉田照哉,75.0,200806030702
5,1,1,モアスマイル,牝3,54,内田博幸,1:56.4,1/2,**,8-8-4-4,39.5,4.5,3,428(-2),,,,[東] 勢司和浩,飯田正剛,50.0,200806030702
6,3,3,レッドウッド,牝3,54,柴田善臣,1:56.6,1.1/2,**,5-6-7-7,39.3,20.8,7,488(+2),,,,[東] 菊川正達,野口弘司,,200806030702
7,6,6,サマーアンサンブル,牝3,54,柴山雄一,1:56.8,1.1/4,**,8-8-9-9,39.0,53.3,8,412(0),,,,[東] 畠山重則,セゾンレースホース,,200806030702
8,4,4,カフェアメリカン,牝3,54,松岡正海,1:57.0,3/4,**,4-4-5-6,40.0,7.5,5,460(+2),,,,[東] 手塚貴久,渡邊隆,,200806030702
9,8,9,クレメントベアード,牝3,54,大庭和弥,1:59.3,大,**,5-5-5-7,42.2,60.8,9,456(-12),,,,[東] 西塚安夫,坂田行夫,,200806030702
10,7,7,バックシャン,牝3,54,戸崎圭太,1:59.9,3.1/2,**,10-10-10-10,40.5,151.8,10,474(+12),,,,[東] 谷原義明,田島榮二郎,,200806030702
