着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020812
1,8,13,オフィシャル,牡3,54,川島雅人,1:46.2,,**,13-12-11-7,37.6,92.3,11,482(+8),,,,[地] 米川伸也,松平恭司,1088.5,200601020812
2,7,11,ナスケンウインド,牡4,57,菊沢隆徳,1:46.3,3/4,**,10-10-10-3,38.1,236.4,13,498(+12),,,,[東] 鈴木康弘,那須猛,431.0,200601020812
3,2,2,グラスギャロップ,牡5,57,川島信二,1:46.4,1/2,**,5-4-4-3,38.7,3.9,1,472(+2),,,,[東] 鈴木勝美,半沢,265.5,200601020812
4,5,7,キクノハヤテ,牡4,57,梶晃啓,1:46.5,クビ,**,2-3-2-1,39.1,4.7,2,492(-2),,,,[西] 目野哲也,菊池五郎,160.0,200601020812
5,8,12,リスティアプロトス,牡5,57,鈴来直人,1:46.5,ハナ,**,8-8-7-6,38.5,11.8,6,496(0),,,,[東] 鈴木伸尋,村中徳広,105.0,200601020812
6,6,9,ティラノサウルス,牡4,57,黛弘人,1:47.2,4,**,8-8-7-10,39.1,37.6,10,514(+6),,,,[西] 鹿戸幸治,キャロットファーム,,200601020812
7,4,5,リアルテースト,牡4,57,的場勇人,1:47.4,1.1/2,**,5-7-7-7,39.4,4.8,3,510(0),,,,[東] 的場均,伊藤誠吉,,200601020812
8,6,8,シルクデュエリスト,牡3,54,塚田祥雄,1:47.5,クビ,**,12-13-13-11,38.4,8.7,5,474(+20),,,,[東] 大江原哲,シルク,,200601020812
9,4,4,クラリオンコール,牡5,57,五十嵐冬,1:48.0,3,**,2-2-2-5,40.6,5.7,4,542(+2),,,,[西] 池江泰郎,吉田勝己,,200601020812
10,5,6,フジヤマホーク,牡3,54,藤田伸二,1:48.6,3.1/2,**,11-11-12-11,39.9,17.5,7,474(-2),,,,[東] 加藤征弘,藤本龍也,,200601020812
11,3,3,オリオンザクロノス,牡3,54,大野拓弥,1:48.8,1.1/4,**,1-1-1-2,41.5,23.4,9,526(-6),,,,[東] 根本康広,日浦桂子,,200601020812
12,1,1,スペシャリスト,牡4,57,柴原央明,1:48.9,クビ,**,5-4-4-7,41.2,17.6,8,496(0),,,,[西] 崎山博樹,ジョイ・レースホース,,200601020812
13,7,10,サンレイコマンド,牡3,54,松田大作,1:49.6,4,**,4-4-4-11,41.9,111.6,12,492(-4),,,,[西] 高橋成忠,永井啓弍,,200601020812
