着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050704
1,3,6,ゴールデンハッチ,牡2,55,田中勝春,1:40.4,,**,13-13,37.1,5.1,2,496(0),,,,[東] 二ノ宮敬,田中八郎,700.0,200705050704
2,5,9,バトルブリンディス,牡2,55,ペリエ,1:40.6,1.1/4,**,4-3,38.1,9.6,5,458(0),,,,[西] 矢作芳人,宮川秋信,280.0,200705050704
3,6,12,セッカチセージ,牡2,55,柴山雄一,1:40.7,1/2,**,7-6,38.0,46.7,11,544(0),,,,[東] 畠山吉宏,松田整二,180.0,200705050704
4,8,15,オルタネートワン,牡2,55,木幡初広,1:41.4,4,**,4-3,38.9,95.6,12,492(0),,,,[東] 小笠倫弘,薗部博之,110.0,200705050704
5,3,5,ファンキーテーラー,牡2,55,蛯名正義,1:41.8,2.1/2,**,9-6,39.1,5.2,3,476(0),,,,[東] 勢司和浩,松本俊廣,70.0,200705050704
6,4,7,クラッチヒット,牡2,55,藤田伸二,1:41.9,1/2,**,11-10,38.9,28.2,9,486(0),,,,[東] 小西一男,島田久,,200705050704
7,1,2,カポデテュティカピ,牡2,55,横山典弘,1:42.0,3/4,**,3-3,39.5,5.2,4,530(0),,,,[東] 国枝栄,大樹ファーム,,200705050704
8,2,4,フジマサボーイ,牡2,55,勝浦正樹,1:42.2,1.1/4,**,4-6,39.5,18.5,8,468(0),,,,[東] 菊川正達,藤原正一,,200705050704
9,6,11,タニノキセキ,牡2,55,岩田康誠,1:42.4,1.1/4,**,11-10,39.3,13.5,7,500(0),,,,[東] 池上昌弘,谷水雄三,,200705050704
10,7,14,ホットスウェル,牝2,54,松岡正海,1:43.0,3.1/2,**,2-2,40.8,112.8,13,482(0),,,,[東] 相沢郁,吉澤克己,,200705050704
11,7,13,レディジェーン,牝2,54,ルメール,1:44.1,7,**,13-15,40.4,11.0,6,458(0),,,,[東] 堀宣行,島田高樹,,200705050704
12,4,8,オーガ,牡2,53,田中博康,1:44.2,クビ,**,16-13,40.8,166.3,15,474(0),,,,[東] 鈴木勝美,イスズ牧場,,200705050704
13,8,16,サニースティーヴ,牡2,55,武士沢友,1:44.7,3,**,9-9,41.8,169.9,16,476(0),,,,[東] 谷原義明,宮崎守保,,200705050704
14,1,1,ファレラート,牡2,55,安藤勝己,1:45.2,3,**,8-10,42.2,4.4,1,536(0),,,,[東] 加藤征弘,サンデーレーシング,,200705050704
15,5,10,メジロバンビ,牡2,55,小牧太,1:46.4,7,**,15-15,42.8,119.6,14,444(0),,,,[東] 菊川正達,メジロ商事,,200705050704
16,2,3,アポインテッドトム,牡2,55,後藤浩輝,1:53.3,大,**,1-1,51.1,35.0,10,548(0),,,,[東] 柴崎勇,藤田与志男,,200705050704
