着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030806
1,5,7,オポテューニティ,牝5,55,吉田豊,1:12.7,,**,1-1,37.7,35.7,6,482(+2),,,,[東] 稗田研二,平岡茂樹,740.0,200706030806
2,1,1,カサデアンジェラ,牝4,55,松岡正海,1:13.1,2.1/2,**,2-4,37.8,5.6,3,476(0),,,,[東] 手塚貴久,サンデーレーシング,300.0,200706030806
3,6,10,チェルケッティ,牝4,55,藤田伸二,1:13.2,1/2,**,2-2,37.9,4.4,2,464(0),,,,[東] 坂本勝美,飯塚知一,190.0,200706030806
4,4,6,リンクスクイン,牝5,55,武豊,1:13.2,ハナ,**,9-8,37.4,1.7,1,458(+6),,,,[東] 西塚安夫,荻野猛夫,110.0,200706030806
5,7,12,ソーマサイト,牝4,55,岩田康誠,1:13.4,1.1/2,**,6-6,37.8,21.2,5,494(-16),,,,[東] 戸田博文,キャロットファーム,74.0,200706030806
6,3,3,ジパングエンジェル,牝6,55,田面木博,1:13.7,2,**,6-6,38.0,70.8,9,468(+6),,,,[東] 高松邦男,吉野吉晴,,200706030806
7,8,14,ホクセツコマチ,牝5,55,後藤浩輝,1:13.7,ハナ,**,11-11,37.7,41.6,8,454(+8),,,,[東] 根本康広,平島尚武,,200706030806
8,2,2,フォーディグリース,牝4,55,勝浦正樹,1:13.9,1,**,13-11,37.8,124.5,13,424(-14),,,,[東] 坂本勝美,グリーンファーム,,200706030806
9,3,4,ヒシレーシー,牝4,55,加藤士津,1:14.1,1.1/4,**,6-8,38.4,37.5,7,482(+6),,,,[東] 加藤和宏,阿部雅一郎,,200706030806
10,8,13,アンスリューム,牝5,55,吉永護,1:14.2,1/2,**,2-5,38.9,101.8,11,434(0),,,,[東] 大江原哲,永野千枝子,,200706030806
11,7,11,ヨイチトレジャー,牝4,55,田中勝春,1:14.2,ハナ,**,11-11,38.2,102.9,12,438(+4),,,,[東] 菅原泰夫,加藤興一,,200706030806
12,5,8,クールダンサー,牝4,55,北村宏司,1:14.3,クビ,**,2-2,39.1,12.5,4,454(-8),,,,[東] 坂本勝美,川上哲司,,200706030806
13,4,5,フレッシュブラッド,牝4,55,江田照男,1:14.4,1/2,**,10-10,38.5,85.9,10,456(-6),,,,[東] 尾形充弘,飯田正,,200706030806
取,6,9,ミヨノインパクト,牝5,55,郷原洋司,,,**,,,---,,計不,,,,[東] 郷原洋行,関根商事,,200706030806
