着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030804
1,5,10,ショウナンハゴロモ,牝3,54,後藤浩輝,1:35.9,,**,3-3,36.3,5.3,3,452(+2),,,,[東] 国枝栄,湘南,500.0,200805030804
2,6,12,クルンプホルツ,牝3,54,安藤勝己,1:36.0,3/4,**,6-6,35.7,3.6,1,452(+4),,,,[東] 栗田博憲,サンデーレーシング,200.0,200805030804
3,3,6,タイセイルンバ,牝3,54,吉田隼人,1:36.0,クビ,**,4-5,35.8,8.4,5,448(-2),,,,[東] 池上昌弘,田中成奉,130.0,200805030804
4,3,5,ウェスタリーズ,牝3,54,田中勝春,1:36.1,クビ,**,13-13,35.1,56.8,12,480(0),,,,[東] 古賀慎明,社台レースホース,75.0,200805030804
5,2,4,アイアムスパークル,牝3,54,柴山雄一,1:36.2,1/2,**,2-2,36.8,34.8,8,436(+8),,,,[東] 小島茂之,堀紘一,50.0,200805030804
6,8,16,ジェイケイクリス,牝3,54,横山典弘,1:36.4,1.1/4,**,6-8,35.9,21.0,6,446(0),,,,[東] 坂本勝美,小谷野次郎,,200805030804
7,7,14,リュクス,牝3,54,内田博幸,1:36.4,クビ,**,13-11,35.6,4.1,2,470(0),,,,[東] 藤沢和雄,吉田照哉,,200805030804
8,4,7,リワードモンシェリ,牝3,51,千葉直人,1:36.5,3/4,**,6-9,35.8,39.7,10,432(0),,,,[東] 後藤由之,宮崎忠比古,,200805030804
9,6,11,スティングマリー,牝3,54,津村明秀,1:36.6,クビ,**,15-13,35.6,66.0,13,458(-2),,,,[東] 岩戸孝樹,青木基秀,,200805030804
10,8,17,トウカイデリシャス,牝3,54,小林淳一,1:36.6,ハナ,**,4-4,36.6,52.3,11,460(-2),,,,[東] 萱野浩二,内村正則,,200805030804
11,8,18,タキシードジャズ,牝3,54,戸崎圭太,1:36.6,アタマ,**,10-11,35.8,39.4,9,430(+10),,,,[東] 小笠倫弘,グリーンファーム,,200805030804
12,1,1,ウインライトアップ,牝3,51,三浦皇成,1:36.6,クビ,**,10-13,35.7,139.1,16,414(+8),,,,[東] 小島茂之,ウイン,,200805030804
13,2,3,トランスルーセント,牝3,54,蛯名正義,1:36.8,1.1/2,**,6-6,36.4,5.8,4,450(-4),,,,[東] 久保田貴,サンデーレーシング,,200805030804
14,4,8,サニープリーズ,牝3,54,大野拓弥,1:37.2,2.1/2,**,15-16,35.9,72.7,14,436(0),,,,[東] 谷原義明,宮崎守保,,200805030804
15,7,15,シセイハルカ,牝3,51,丸田恭介,1:37.2,アタマ,**,10-9,36.5,25.0,7,428(+12),,,,[東] 宗像義忠,猪苗代勇,,200805030804
16,1,2,オートパイロット,牝3,54,江田照男,1:37.7,3,**,1-1,38.5,208.8,17,476(+18),,,,[東] 清水英克,石川儀治,,200805030804
17,7,13,アサクサロータス,牝3,53,的場勇人,1:41.1,大,**,17-17,38.7,259.8,18,444(+6),,,,[東] 佐々木亜,田原慶子,,200805030804
18,5,9,トロワショセット,牝3,53,田中博康,1:41.2,1/2,**,18-18,36.7,94.2,15,460(0),,,,[東] 伊藤正徳,ヒダカ・ブリーダーズ・ユニオン,,200805030804
