着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010504
1,8,15,ノワールシチー,牡3,53,的場勇人,1:57.9,,**,8-7-4-3,40.5,16.0,9,480(-8),,,,[東] 平井雄二,友駿ホースクラブ,500.0,200706010504
2,3,6,サンワードレッツ,牡3,56,蛯名正義,1:58.8,5,**,3-3-2-2,41.6,5.8,3,480(-2),,,,[東] 中川公成,古谷敏明,200.0,200706010504
3,8,16,ルドベキア,牡3,56,柴山雄一,1:58.8,クビ,**,5-6-4-5,41.4,11.1,6,536(+2),,,,[東] 秋山雅一,吉田安惠,130.0,200706010504
4,3,5,マイネルシーワ,牡3,56,中舘英二,1:58.9,クビ,**,2-2-1-1,41.7,9.1,5,470(-2),,,,[東] 田村康仁,サラブレッドクラブ・ラフィアン,75.0,200706010504
5,5,9,キングタキオン,牡3,56,郷原洋司,1:59.3,2.1/2,**,10-9-8-7,41.4,13.8,8,486(-4),,,,[東] 本郷一彦,嶋田賢,50.0,200706010504
6,6,11,ディープハンター,牡3,55,吉田隼人,1:59.7,2.1/2,**,3-4-4-3,42.3,4.4,1,474(+6),,,,[東] 伊藤伸一,深見富朗,,200706010504
7,7,13,アイサダドラゴン,牡3,56,小野次郎,1:59.7,ハナ,**,11-11-10-7,41.7,34.5,12,516(-2),,,,[東] 中野隆良,平野岩夫,,200706010504
8,1,2,ナンヨーイースト,牡3,56,勝浦正樹,2:00.0,1.3/4,**,11-11-11-11,41.5,4.8,2,450(-8),,,,[東] 尾形充弘,中村徳也,,200706010504
9,2,3,タカミツバーディ,牡3,56,村上忍,2:00.1,3/4,**,6-4-4-7,42.7,27.4,10,530(0),,,,[東] 畠山重則,高橋光雄,,200706010504
10,7,14,メジロラスタバン,牡3,56,菊沢隆徳,2:00.4,2,**,14-15-12-11,41.8,125.1,13,452(+2),,,,[東] 奥平真治,メジロ牧場,,200706010504
11,2,4,マルターズドーラ,牝3,52,大野拓弥,2:01.4,6,**,1-1-2-5,44.2,31.3,11,448(0),,,,[東] 尾形充弘,藤田与志男,,200706010504
12,6,12,フサイチアデクタム,牡3,56,バルジュ,2:01.9,3,**,8-7-8-10,44.0,13.4,7,476(+10),,,,[東] 岩戸孝樹,関口房朗,,200706010504
13,4,7,ダイワデリンジャー,牡3,56,武士沢友,2:02.0,1/2,**,14-14-14-14,42.9,163.5,14,444(0),,,,[東] 中野渡清,大城敬三,,200706010504
14,1,1,アリマエンパイア,牡3,56,田中勝春,2:02.2,1.1/2,**,11-11-13-13,43.5,8.2,4,456(+4),,,,[東] 清水英克,有馬博文,,200706010504
15,5,10,シオカゼ,牡3,56,大庭和弥,2:04.1,大,**,14-16-15-15,44.4,178.3,15,496(+8),,,,[東] 高橋義博,西垣泰三,,200706010504
16,4,8,アタックフォー,牡3,55,塚田祥雄,2:06.2,大,**,6-9-16-16,46.3,198.0,16,478(+2),,,,[東] 矢野照正,根本勝,,200706010504
