着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010607
1,3,5,ガイアヘッド,牡5,56,吉田隼人,1:56.2,,**,1-1-1-1,38.3,8.2,6,510(-4),,,,[東] 清水英克,アローネットサービス,740.0,200706010607
2,1,1,シベリアンライオン,牡5,57,武士沢友,1:56.2,ハナ,**,6-6-5-4,37.9,33.8,9,512(+6),,,,[東] 堀井雅広,藤田与志男,300.0,200706010607
3,7,13,マイネルランプロス,牡4,56,柴山雄一,1:56.4,1.1/2,**,4-4-3-3,38.2,4.1,1,510(+8),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,190.0,200706010607
4,6,11,オンワードウシワカ,牡6,57,北村宏司,1:56.7,1.3/4,**,14-14-8-4,38.2,27.4,8,492(+2),,,,[東] 古賀慎明,樫山ハル,110.0,200706010607
5,2,4,オヤマエルニーニョ,牡4,56,横山典弘,1:56.7,アタマ,**,4-4-5-4,38.4,5.8,4,448(+14),,,,[東] 菊川正達,木下秀一,74.0,200706010607
6,8,15,ディレットーレ,牡4,56,吉田豊,1:56.8,3/4,**,10-10-8-8,38.2,18.5,7,480(+8),,,,[東] 小桧山悟,柴原榮,,200706010607
7,6,12,トラストブラック,牡5,57,松岡正海,1:57.3,3,**,8-9-12-10,38.6,5.5,3,560(+4),,,,[東] 土田稔,菅波雅巳,,200706010607
8,4,7,ケイアイマイバッハ,牡4,56,蛯名正義,1:57.6,1.3/4,**,2-2-2-2,39.6,4.1,2,500(+12),,,,[東] 石毛善彦,亀田守弘,,200706010607
9,5,9,カオリエスペランサ,牡5,57,田中勝春,1:57.6,クビ,**,8-8-8-10,39.1,7.7,5,558(+8),,,,[東] 武市康男,川畑隆司,,200706010607
10,1,2,クロスビスティー,牡4,56,柴田善臣,1:57.8,1,**,16-16-13-14,38.9,125.8,12,490(0),,,,[東] 大江原哲,備前島融,,200706010607
11,5,10,ローランウェルズ,牡4,56,勝浦正樹,1:57.9,1/2,**,3-3-3-4,39.7,55.8,10,498(+18),,,,[東] 岩戸孝樹,斉藤敏博,,200706010607
12,4,8,イッテン,牡5,57,金子光希,1:58.2,2,**,11-11-8-8,39.7,588.1,15,520(+8),,,,[東] 矢野進,阿部英雄,,200706010607
13,2,3,エイコーオーカン,牡6,57,宗像徹,1:58.5,2,**,15-15-15-14,39.5,484.4,14,484(+10),,,,[東] 笹倉武久,平岡茂樹,,200706010607
14,8,16,ウォッチンザスカイ,牡5,57,鈴木慶太,1:58.8,2,**,11-12-15-16,39.8,668.3,16,468(+24),,,,[東] 柴田政人,グリーンテック,,200706010607
15,3,6,ビーマイプリンス,牡5,57,木幡初広,1:59.2,2.1/2,**,11-12-13-13,40.3,229.5,13,520(-2),,,,[東] 稲葉隆一,鈴木芳夫,,200706010607
16,7,14,ワールドレコード,牡4,56,石橋脩,1:59.7,3,**,6-6-7-10,41.3,77.5,11,476(0),,,,[東] 柴崎勇,山上和良,,200706010607
