着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806050209
1,2,2,スガノメダリスト,牡2,55,吉田隼人,1:08.8,,**,5-4,34.6,15.2,5,462(-2),,,,[東] 大和田稔,菅原光博,1627.3,200806050209
2,5,5,コリコパット,牡2,55,中舘英二,1:08.9,1/2,**,10-6,34.3,17.5,6,442(0),,,,[東] 武藤善則,吉田照哉,647.8,200806050209
3,8,12,アドバンスヘイロー,牡2,55,三浦皇成,1:09.3,2.1/2,**,9-9,34.8,5.0,2,442(-4),,,,[東] 河野通文,西川隆士,403.9,200806050209
4,5,6,アラマサローズ,牝2,54,勝浦正樹,1:09.3,クビ,**,2-2,35.3,49.7,11,408(-2),,,,[東] 高橋裕,アラキファーム,240.0,200806050209
5,1,1,エペデュー,牝2,54,北村宏司,1:09.4,1/2,**,5-4,35.1,11.6,4,468(-4),,,,[東] 坂本勝美,石橋松蔵,160.0,200806050209
6,4,4,コルサージュ,牝2,54,川島信二,1:09.5,クビ,**,12-11,34.7,26.4,7,418(-2),,,,[西] 荒川義之,ノースヒルズマネジメント,,200806050209
7,7,9,コスモユウコリン,牝2,54,松岡正海,1:09.7,1.1/2,**,8-6,35.3,10.2,3,478(+10),,,,[東] 堀井雅広,ビッグレッドファーム,,200806050209
8,3,3,ラブチャーミー,牝2,55,藤岡佑介,1:09.7,クビ,**,2-2,35.7,39.3,8,440(-6),,,,[西] 須貝彦三,増田陽一,,200806050209
9,8,11,ツルマルジャパン,牡2,56,柴田善臣,1:09.8,1/2,**,1-1,35.9,1.6,1,492(+10),,,,[西] 坂口正則,鶴田任男,,200806050209
10,6,7,タイキジャガー,牡2,55,デムーロ,1:10.7,5,**,10-12,36.1,40.9,9,472(+12),,,,[東] 伊藤圭三,大樹ファーム,,200806050209
11,7,10,ミラグロレディ,牝2,54,吉田豊,1:11.6,5,**,5-9,37.4,44.9,10,452(-6),,,,[東] 坂本勝美,阿部雅一郎,,200806050209
12,6,8,リュウノシルバー,牝2,54,津村明秀,1:12.7,7,**,4-6,38.6,324.4,12,424(+22),,,,[東] 稗田研二,菊地捷士,,200806050209
