着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010808
1,1,1,フィクシアス,牡4,56,田中勝春,1:12.6,,**,7-7,38.2,8.8,6,470(-4),,,,[東] 浅野洋一,井上修一,740.0,200806010808
2,8,16,マルターズマガン,牡4,56,ペリエ,1:12.6,アタマ,**,2-2,38.8,7.4,5,482(0),,,,[東] 勢司和浩,藤田与志男,300.0,200806010808
3,5,10,クリノラブゴールド,牡4,56,木幡初広,1:12.6,クビ,**,4-4,38.4,4.3,2,490(-10),,,,[東] 中島敏文,栗本博晴,190.0,200806010808
4,2,4,トーセンマンボ,牡5,57,小野次郎,1:12.7,クビ,**,12-11,37.8,4.2,1,548(+4),,,,[東] 保田一隆,島川隆哉,110.0,200806010808
5,8,15,ベルモントエアロ,牡4,56,今野忠成,1:13.5,5,**,2-1,39.7,4.6,3,482(-2),,,,[東] 小西一男,ベルモントファーム,74.0,200806010808
6,3,6,ムーンボー,牝4,54,柴山雄一,1:13.6,1/2,**,9-11,39.0,53.9,10,420(-8),,,,[東] 高市圭二,金子真人ホールディングス,,200806010808
7,3,5,ダイシンチャンス,牡7,57,江田照男,1:13.8,1,**,15-14,38.1,143.6,13,510(+10),,,,[東] 南田美知,大八木信行,,200806010808
8,5,9,スマートスナイパー,牡5,57,後藤浩輝,1:13.9,3/4,**,9-7,39.4,49.7,9,484(+18),,,,[東] 佐々木亜,大川徹,,200806010808
9,4,8,オカールノキセキ,牡4,56,小林淳一,1:13.9,アタマ,**,9-7,39.4,31.6,8,494(-4),,,,[東] 清水英克,新井原博,,200806010808
10,4,7,キングエルドラド,牡4,56,北村宏司,1:14.1,1.1/4,**,7-7,39.7,15.7,7,472(-4),,,,[東] 増沢末夫,菅原史博,,200806010808
11,6,12,シーキングドーラ,牝4,54,吉田隼人,1:14.3,1,**,4-5,40.1,71.6,11,460(-4),,,,[東] 秋山雅一,藤田与志男,,200806010808
12,7,13,タケデンバトル,牡8,54,佐藤聖也,1:14.3,クビ,**,12-13,39.4,204.4,16,498(0),,,,[東] 田子冬樹,武市弘,,200806010808
13,6,11,フレンチシェフ,牡5,57,石橋脩,1:14.3,ハナ,**,4-5,40.1,7.2,4,518(-8),,,,[東] 松山康久,セゾンレースホース,,200806010808
14,2,3,シルクグラディウス,牡4,56,勝浦正樹,1:14.5,3/4,**,14-14,39.1,72.3,12,514(+18),,,,[東] 嶋田潤,シルク,,200806010808
15,7,14,シルクフラッグ,牡5,57,南田雅昭,1:14.6,3/4,**,1-2,40.9,203.7,15,494(+1),,,,[東] 南田美知,シルク,,200806010808
16,1,2,キングスタイム,牡5,57,岩部純二,1:17.0,大,**,16-16,40.2,168.6,14,538(+9),,,,[東] 山田要一,湯澤寛,,200806010808
