着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010408
1,6,9,セイウンワキタツ,牡5,57,武幸四郎,1:29.0,,**,13-13-10,34.5,26.1,8,476(-6),,,,[西] 田所秀孝,西山茂行,1512.9,200801010408
2,8,13,ユキノハリケーン,牡4,57,蛯名正義,1:29.1,3/4,**,8-3-2,35.5,10.9,5,488(+4),,,,[東] 根本康広,馬場幸廣,599.4,200801010408
3,3,4,ジャングルテクノ,牡4,57,四位洋文,1:29.2,3/4,**,3-3-4,35.6,6.1,3,450(-4),,,,[西] 大久保龍,サンデーレーシング,374.7,200801010408
4,3,3,ミゼリコルデ,牝3,52,三浦皇成,1:29.3,3/4,**,8-11-10,34.9,8.5,4,474(0),,,,[西] 音無秀孝,吉田和子,220.0,200801010408
5,5,7,ジョウテンロマン,牡5,57,菊沢隆徳,1:29.3,アタマ,**,5-8-7,35.2,70.2,10,474(-14),,,,[東] 二ノ宮敬,田邉久男,148.0,200801010408
6,2,2,ムーンレスナイト,牡4,57,藤田伸二,1:29.4,クビ,**,5-5-4,35.6,13.9,6,516(0),,,,[東] 藤沢和雄,山本英俊,,200801010408
7,7,12,クレバージェフリー,牡5,57,的場勇人,1:29.4,クビ,**,10-6-4,35.4,112.8,12,434(-10),,,,[西] 崎山博樹,田邉正明,,200801010408
8,4,5,アドマイヤダーリン,牡5,57,岩田康誠,1:29.5,3/4,**,5-8-10,35.4,4.8,2,496(-2),,,,[西] 友道康夫,近藤利一,,200801010408
9,5,8,アサクササンジャ,牡6,57,松田大作,1:29.6,クビ,**,10-8-7,35.4,124.1,13,526(+4),,,,[東] 加藤征弘,田原慶子,,200801010408
10,1,1,クラウンプリンセス,牝4,55,安藤勝己,1:29.6,クビ,**,2-6-7,35.7,2.4,1,466(+12),,,,[西] 橋口弘次,臼田浩義,,200801010408
11,8,14,ニシノアンサー,牡5,57,横山典弘,1:29.7,クビ,**,1-1-1,36.3,15.0,7,480(-8),,,,[東] 水野貴広,西山茂行,,200801010408
12,4,6,アサクサブラボー,セ5,57,荻野琢真,1:29.8,1/2,**,10-11-13,35.4,97.6,11,492(+14),,,,[東] 戸田博文,田原慶子,,200801010408
13,6,10,トーホウカウンター,牝5,55,小林徹弥,1:29.9,クビ,**,14-14-14,35.1,259.5,14,452(+6),,,,[西] 田中章博,東豊物産,,200801010408
14,7,11,ランチボックス,牡3,54,池添謙一,1:30.0,3/4,**,4-2-2,36.5,29.3,9,498(0),,,,[西] 浅見秀一,馬場幸夫,,200801010408
