着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010303
1,2,3,タカラトゥルー,牡3,56,後藤浩輝,1:39.8,,**,1-1,39.4,4.7,2,512(+2),,,,[東] 国枝栄,村山義男,500.0,200705010303
2,3,6,ステパノス,牡3,56,横山典弘,1:39.9,1/2,**,15-14,37.0,8.2,5,482(0),,,,[東] 清水利章,伊達秀和,200.0,200705010303
3,6,11,アイビスビッテ,牡3,56,田中勝春,1:40.3,2.1/2,**,3-4,38.8,16.8,8,536(+2),,,,[東] 田中清隆,臼倉勲,130.0,200705010303
4,4,7,ルドベキア,牡3,56,柴山雄一,1:40.4,1/2,**,3-3,39.1,13.5,7,532(-4),,,,[東] 秋山雅一,吉田安惠,75.0,200705010303
5,5,10,サドラーズボーイ,牡3,56,石神深一,1:40.5,3/4,**,10-9,38.5,75.0,10,456(-8),,,,[東] 大和田稔,谷研司,50.0,200705010303
6,4,8,スプリングヘッド,牡3,55,吉田隼人,1:40.8,2,**,5-5,39.1,24.8,9,464(-6),,,,[東] 相沢郁,加藤春夫,,200705010303
7,6,12,トウカイカントリー,牡3,56,村田一誠,1:40.8,ハナ,**,5-7,39.0,6.6,4,522(0),,,,[東] 後藤由之,内村正則,,200705010303
8,7,14,マケテタマルカ,牡3,56,松岡正海,1:41.0,1,**,2-2,40.3,11.8,6,506(-6),,,,[東] 古賀史生,木下秀一,,200705010303
9,2,4,スマートクルーズ,牡3,56,内田博幸,1:41.1,3/4,**,12-11,38.9,3.7,1,520(0),,,,[東] 畠山吉宏,大川徹,,200705010303
10,7,13,マイネルモデルノ,牡3,56,吉田豊,1:41.1,ハナ,**,8-9,39.1,5.3,3,486(+6),,,,[東] 萱野浩二,サラブレッドクラブ・ラフィアン,,200705010303
11,8,15,ラッキークロフネ,牡3,56,柄崎将寿,1:41.4,1.3/4,**,15-14,38.5,230.8,14,450(+4),,,,[東] 柄崎孝,佐藤明,,200705010303
12,1,2,ケンタッキーハット,牡3,55,津村明秀,1:41.5,3/4,**,13-12,39.1,76.6,11,460(+2),,,,[東] 鈴木伸尋,勝一愛馬倶楽部,,200705010303
13,5,9,オウシュウコジーン,牡3,56,小林淳一,1:42.1,3.1/2,**,8-8,40.2,252.1,15,496(0),,,,[東] 清水英克,西村專次,,200705010303
14,8,16,コパノアグリグロ,セ3,56,勝浦正樹,1:42.2,クビ,**,5-5,40.5,97.3,12,454(-4),,,,[東] 藤原辰雄,小林祥晃,,200705010303
15,1,1,イヴピアジェ,牝3,54,石橋脩,1:42.4,3/4,**,13-13,39.8,549.3,16,458(-2),,,,[東] 岩戸孝樹,ターフ・スポート,,200705010303
16,3,5,ダイワグリーズ,牝3,54,北村宏司,1:44.0,10,**,10-16,40.9,159.6,13,446(-10),,,,[東] 上原博之,大城敬三,,200705010303
