着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010605
1,6,9,ルナエクリプス,牡3,56,松岡正海,1:47.2,,**,7-6-5-4,38.4,16.2,7,448(0),,,,[東] 加藤和宏,岡田牧雄,500.0,200801010605
2,4,5,アクトオンザターフ,牝3,51,丸田恭介,1:47.8,3.1/2,**,12-11-9-5,38.5,9.1,3,448(-2),,,,[東] 久保田貴,広田伸七,200.0,200801010605
3,8,12,ジョーキーマン,牡3,56,長谷川浩,1:48.3,3,**,5-4-3-2,39.7,11.9,5,434(0),,,,[西] 中村均,上田けい子,130.0,200801010605
4,1,1,アグネスエナジー,牡3,55,三浦皇成,1:48.3,アタマ,**,1-1-1-1,39.9,4.8,2,490(0),,,,[東] 河野通文,渡辺孝男,75.0,200801010605
5,6,8,ラヴファントム,牡3,56,五十嵐冬,1:48.6,2,**,13-13-13-11,38.7,44.7,8,464(+12),,,,[東] 奥平雅士,サンデーレーシング,50.0,200801010605
6,7,11,フィールドパシオン,牡3,56,秋山真一,1:48.8,1,**,10-11-11-12,39.2,58.7,9,484(-2),,,,[西] 西園正都,地田勝三,,200801010605
7,5,6,レオアヴァロン,牡3,56,横山典弘,1:48.9,1/2,**,3-3-3-3,40.3,1.8,1,514(-6),,,,[東] 中川公成,レオ,,200801010605
8,5,7,アドマイヤシック,牝3,54,岩田康誠,1:48.9,クビ,**,5-7-9-8,39.5,16.2,6,436(-2),,,,[西] 藤沢則雄,近藤利一,,200801010605
9,2,2,メジロトランプ,牡3,55,的場勇人,1:49.1,1.1/4,**,8-7-8-8,40.0,60.4,11,458(-4),,,,[東] 尾形充弘,メジロ牧場,,200801010605
10,3,3,エクレウス,牡3,55,北村友一,1:49.7,3.1/2,**,8-10-11-12,40.1,71.5,12,474(+8),,,,[西] 中竹和也,ノースヒルズマネジメント,,200801010605
11,7,10,シンボリバスティア,牡3,56,藤田伸二,1:49.9,1.1/2,**,10-7-7-6,41.0,60.2,10,474(+2),,,,[東] 畠山吉宏,和田容子,,200801010605
12,8,13,ハナヤッコ,牝3,54,幸英明,1:50.9,6,**,2-2-2-6,42.4,155.6,13,448(+8),,,,[東] 平井雄二,グランド牧場,,200801010605
13,4,4,シーキングオアシス,牝3,51,荻野琢真,1:51.0,3/4,**,3-4-5-8,42.2,11.6,4,456(0),,,,[東] 戸田博文,吉田和子,,200801010605
