着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030305
1,7,10,メジロレント,牝4,55,安藤光彰,2:06.2,,**,8-8-4-1,38.0,10.8,4,482(+14),,,,[東] 菊川正達,メジロ牧場,730.0,200703030305
2,2,2,ケージーシルキー,牝3,52,大野拓弥,2:06.9,4,**,5-5-2-2,39.0,27.2,7,482(-6),,,,[東] 斎藤誠,川井五郎,290.0,200703030305
3,1,1,グレートキャンドル,牝4,55,松田大作,2:07.3,2.1/2,**,5-5-8-8,38.9,45.3,9,426(+6),,,,[西] 昆貢,大石秀夫,180.0,200703030305
4,5,5,タイキクラリティ,牝4,53,田中博康,2:07.3,クビ,**,9-11-8-6,38.8,16.1,5,492(+4),,,,[東] 田中清隆,大樹ファーム,110.0,200703030305
5,3,3,エルブランコ,牝4,55,木幡初広,2:07.4,1/2,**,12-11-10-8,38.8,5.5,3,440(+6),,,,[東] 松永康利,サンデーレーシング,73.0,200703030305
6,6,8,ソングバード,牝3,53,鈴来直人,2:07.9,3,**,7-5-4-4,39.8,3.7,2,478(0),,,,[東] 勢司和浩,サンデーレーシング,,200703030305
7,7,9,ローランアントレ,牝4,55,津村明秀,2:08.2,1.3/4,**,3-3-2-4,40.3,28.9,8,492(+2),,,,[西] 友道康夫,斉藤敏博,,200703030305
8,4,4,フェイジョア,牝3,53,川島信二,2:08.2,クビ,**,9-9-11-11,39.4,55.0,10,436(-4),,,,[東] 佐藤吉勝,キャロットファーム,,200703030305
9,5,6,アフェランドラ,牝4,55,太宰啓介,2:08.2,ハナ,**,3-4-4-6,40.1,2.1,1,454(0),,,,[西] 松元茂樹,ノースヒルズマネジメント,,200703030305
10,8,12,セイカベンザイテン,牝3,53,南田雅昭,2:08.7,3,**,2-2-4-10,40.5,249.3,12,468(0),,,,[東] 南田美知,久米大,,200703030305
11,6,7,エリモフィナーレ,牝4,52,田中克典,2:08.7,ハナ,**,1-1-1-2,41.0,20.0,6,502(+28),,,,[西] 山内研二,山本慎一,,200703030305
12,8,11,シルキーパフューム,牝6,55,丹内祐次,2:09.6,5,**,9-9-11-12,40.8,88.4,11,444(-2),,,,[東] 阿部新生,シルク,,200703030305
