着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030305
1,8,13,ティアップアライブ,牡3,56,内田博幸,2:28.2,,**,7-8-3-2,36.9,1.8,1,482(+2),,,,[東] 堀宣行,田中昇,500.0,200805030305
2,1,1,エムオーフィーバー,牝3,54,柴田善臣,2:28.4,1.1/4,**,4-3-5-4,36.9,21.9,6,420(-2),,,,[東] 古賀慎明,大浅貢,200.0,200805030305
3,2,2,ゲイルカフェ,牡3,56,田中勝春,2:28.4,クビ,**,2-2-2-2,37.2,4.4,2,428(+6),,,,[東] 小島太,西川光一,130.0,200805030305
4,4,5,カレンダーマーチ,牡3,56,松岡正海,2:28.9,3,**,8-5-6-6,37.1,21.1,5,488(-4),,,,[東] 手塚貴久,齊藤四方司,75.0,200805030305
5,6,8,テージュパッター,牡3,56,石橋脩,2:29.2,2,**,1-1-1-1,38.0,37.4,7,488(-4),,,,[東] 田中清隆,ＲＲＡ,50.0,200805030305
6,7,11,スプリングロック,牡3,56,大野拓弥,2:29.8,3.1/2,**,11-11-6-6,38.0,10.9,4,440(-4),,,,[東] 沢峰次,加藤春夫,,200805030305
7,5,6,グラップラー,牡3,53,三浦皇成,2:30.2,2.1/2,**,13-13-10-9,38.0,5.5,3,552(+10),,,,[東] 田村康仁,青山洋一,,200805030305
8,3,3,サンサンサン,牝3,54,鷹野宏史,2:30.3,1/2,**,11-8-10-12,38.0,62.7,10,484(+2),,,,[東] 天間昭一,玉置潔,,200805030305
9,7,10,ラストビーコン,牡3,53,千葉直人,2:30.8,3,**,4-5-6-8,38.8,188.4,13,450(-2),,,,[東] 鈴木勝美,内藤好江,,200805030305
10,8,12,イクセルカントリー,牡3,56,高山太郎,2:31.0,1.1/4,**,8-11-13-9,38.8,121.3,11,476(0),,,,[東] 佐藤全弘,篠木俊二,,200805030305
11,5,7,トウショウスワット,牡3,56,武士沢友,2:31.0,ハナ,**,2-3-3-5,39.4,53.8,9,446(-8),,,,[東] 保田一隆,トウショウ産業,,200805030305
12,4,4,ダイワマーシャル,牡3,56,後藤浩輝,2:32.5,9,**,4-5-6-9,40.4,42.3,8,500(-4),,,,[東] 上原博之,大城敬三,,200805030305
13,6,9,バラッドシチー,牡3,56,大庭和弥,2:32.5,クビ,**,8-8-10-13,39.9,146.3,12,452(-1),,,,[東] 嶋田功,友駿ホースクラブ,,200805030305
