着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010803
1,8,12,コアレスカポーテ,牡3,56,池添謙一,0:59.9,,**,2-2,36.4,3.0,2,476(0),,,,[東] 池上昌弘,小林昌志,500.0,200801010803
2,5,5,コウヨウサルート,牡3,56,藤田伸二,1:00.0,1/2,**,1-1,36.6,2.0,1,536(+2),,,,[東] 菅原泰夫,寺内正光,200.0,200801010803
3,8,11,エンリッチメント,牡3,56,梶晃啓,1:00.6,3.1/2,**,5-4,36.8,61.8,10,460(-4),,,,[東] 境征勝,石瀬浩三,130.0,200801010803
4,6,7,ケイアイガルチ,牝3,54,郷原洋司,1:00.6,ハナ,**,5-4,36.7,15.6,6,462(+8),,,,[東] 鈴木康弘,啓愛義肢材料販売所,75.0,200801010803
5,4,4,スイートメリー,牝3,51,荻野琢真,1:00.8,1,**,11-7,36.3,44.5,9,450(+2),,,,[西] 沖芳夫,山田嘉昭,50.0,200801010803
6,5,6,トキメキボストン,牡3,53,丸田恭介,1:00.8,クビ,**,9-7,36.6,14.1,5,476(0),,,,[東] 佐藤吉勝,片岡正雄,,200801010803
7,6,8,テレパシー,牝3,54,武幸四郎,1:01.1,1.3/4,**,2-2,37.6,21.2,7,436(-10),,,,[西] 境直行,栗嶋豊明,,200801010803
8,2,2,ピーカブー,牝3,54,横山典弘,1:01.1,クビ,**,8-9,37.1,14.0,4,444(-4),,,,[東] 大江原哲,キャロットファーム,,200801010803
9,7,10,ヘリテージゴールド,牝3,54,秋山真一,1:01.3,1,**,9-9,37.0,78.4,11,486(-8),,,,[西] 中尾秀正,下河辺牧場,,200801010803
10,1,1,ファジーネーブル,牝3,54,津村明秀,1:01.3,ハナ,**,4-4,37.6,11.9,3,448(+10),,,,[東] 小西一男,平本敏夫,,200801010803
11,3,3,ダノンモンスター,牡3,55,的場勇人,1:01.4,1/2,**,5-9,37.6,37.5,8,474(-8),,,,[西] 森秀行,ダノックス,,200801010803
除,7,9,ツクバグランディ,牡3,55,三浦皇成,,,**,,,---,,472(-6),,,,[東] 松山康久,荻原昭二,,200801010803
