着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030704
1,4,7,マイネナデシコ,牝3,54,津村明秀,2:28.8,,**,6-5-4-7,36.2,3.8,3,450(0),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,500.0,200705030704
2,4,6,エーブダンシング,牡3,55,塚田祥雄,2:29.6,5,**,4-4-4-1,37.4,3.0,1,460(+6),,,,[東] 清水利章,レーシングホースジャパン,200.0,200705030704
3,7,13,クリノムーヴオペラ,牝3,54,田辺裕信,2:29.8,1.1/2,**,9-9-4-4,37.4,25.3,7,410(0),,,,[東] 内藤一雄,栗本博晴,130.0,200705030704
4,8,14,コスモビートアウト,牝3,51,田中博康,2:30.5,4,**,11-10-7-4,38.1,3.2,2,426(+2),,,,[東] 矢野進,ビッグレッドファーム,75.0,200705030704
5,1,1,ダンスソーラン,牡3,53,千葉直人,2:30.5,ハナ,**,4-5-12-12,37.2,22.4,6,488(+2),,,,[東] 佐藤全弘,酒井芳男,50.0,200705030704
6,3,5,ラストアラシ,牡3,53,佐藤聖也,2:30.7,1.1/2,**,7-7-7-4,38.3,92.4,11,430(-4),,,,[東] 加賀武見,吉田昭一,,200705030704
7,6,10,ザドリームキング,牡3,53,宮崎北斗,2:30.8,クビ,**,1-1-2-2,38.6,8.5,4,482(+6),,,,[東] 根本康広,平本敏夫,,200705030704
8,2,2,クマノコドウ,牝3,51,池崎祐介,2:31.0,1.1/4,**,7-7-12-12,37.7,59.4,8,462(-2),,,,[東] 池上昌弘,當山隆則,,200705030704
9,8,15,アサクサシャトル,牝3,53,大野拓弥,2:31.0,ハナ,**,12-12-11-10,37.9,15.3,5,472(+6),,,,[東] 佐々木亜,田原慶子,,200705030704
10,2,3,サンマルアタック,牡3,53,黛弘人,2:31.1,1/2,**,10-10-9-10,38.0,330.7,15,460(0),,,,[東] 鈴木勝美,相馬勇,,200705030704
11,7,12,シルクアドニス,牡3,56,加藤士津,2:31.6,3,**,12-12-9-8,38.7,165.2,12,470(0),,,,[東] 大和田稔,シルク,,200705030704
12,5,9,ステッバイステップ,牝3,54,丹内祐次,2:31.7,1/2,**,3-3-3-2,39.5,170.1,13,430(+2),,,,[東] 矢野照正,田島榮二郎,,200705030704
13,6,11,オンワードマルシュ,牡3,53,小島太一,2:33.3,10,**,14-14-14-12,40.0,254.5,14,482(-14),,,,[東] 加賀武見,オンワード牧場,,200705030704
14,3,4,シルクオスカー,牡3,53,的場勇人,2:34.5,7,**,15-15-15-15,37.4,71.8,9,484(-6),,,,[東] 中川公成,シルク,,200705030704
15,5,8,ディーエスデンバー,牡3,56,高野和馬,2:35.9,9,**,2-2-1-9,42.9,84.1,10,438(+4),,,,[東] 柴田政人,秋谷壽之,,200705030704
