着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020503
1,3,3,ペプチドジャスミン,牝3,54,武英智,0:59.5,,**,1-1,35.7,2.9,1,452(0),,,,[西] 境直行,沼川一彦,500.0,200601020503
2,7,10,ユキノサンシャイン,牡3,56,川島信二,1:00.1,3.1/2,**,3-2,36.1,17.5,7,502(+4),,,,[東] 中野渡清,井上基之,200.0,200601020503
3,5,5,プラナグリーン,牝3,54,柴山雄一,1:00.2,3/4,**,5-5,36.0,11.2,6,424(-4),,,,[東] 根本康広,斎藤光政,130.0,200601020503
4,2,2,アイトサクラ,牝3,54,田辺裕信,1:00.3,1/2,**,3-2,36.3,7.5,4,464(+2),,,,[東] 内藤一雄,新井孝治,75.0,200601020503
5,5,6,キシュウレグルス,牝3,54,四位洋文,1:00.9,3.1/2,**,7-9,36.5,7.8,5,468(+2),,,,[西] 安達昭夫,木村善一,50.0,200601020503
6,8,11,ザッツアメージング,牝3,52,大野拓弥,1:01.1,1.1/4,**,5-6,37.0,60.7,9,422(+8),,,,[東] 清水英克,カタオカファーム,,200601020503
7,1,1,コアレスビジョン,牡3,56,藤田伸二,1:01.2,1/2,**,7-6,36.8,4.7,2,442(+2),,,,[東] 星野忍,小林昌志,,200601020503
8,6,8,ハトル,牝3,54,芹沢純一,1:01.3,3/4,**,7-8,36.8,29.3,8,438(-6),,,,[西] 加藤敬二,前田晋二,,200601020503
9,4,4,イーグルホーク,牡3,53,千葉直人,1:01.4,1/2,**,2-2,37.5,99.2,11,506(+12),,,,[東] 清水美波,樋口和弘,,200601020503
10,6,7,アンクルマックス,牡3,53,的場勇人,1:01.4,クビ,**,10-10,36.8,136.9,12,480(+4),,,,[西] 鹿戸明,有能,,200601020503
11,7,9,チャームスター,牝3,52,塚田祥雄,1:01.9,3,**,12-11,36.1,4.8,3,422(+20),,,,[西] 小原伊佐,タマモ,,200601020503
12,8,12,マリーローズ,牝3,54,菊沢隆徳,1:03.2,8,**,11-11,38.4,97.8,10,456(+10),,,,[東] 本間忍,アドバンス・サッポロ,,200601020503
