着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050202
1,3,5,ブラックエンブレム,牝2,54,佐藤哲三,1:36.5,,**,5-5,34.5,7.9,4,444(-4),,,,[東] 小島茂之,田原邦男,500.0,200705050202
2,6,10,エールドクラージュ,牝2,54,田中勝春,1:36.5,クビ,**,2-2,34.8,4.9,2,490(-12),,,,[東] 藤沢和雄,東京ホースレーシング,200.0,200705050202
3,6,11,ハイカックウ,牝2,54,横山典弘,1:36.9,2.1/2,**,11-12,34.4,2.4,1,444(+8),,,,[東] 鈴木康弘,桜井牧場,130.0,200705050202
4,3,4,ウィンドチャイム,牝2,54,後藤浩輝,1:37.0,クビ,**,7-9,34.7,20.0,7,448(+4),,,,[東] 堀井雅広,ターフ・スポート,75.0,200705050202
5,4,6,マイネウインク,牝2,54,吉田豊,1:37.0,アタマ,**,3-3,35.2,17.9,6,432(0),,,,[東] 菊川正達,サラブレッドクラブ・ラフィアン,50.0,200705050202
6,8,15,ハーマジェスティ,牝2,54,小林慎一,1:37.1,1/2,**,11-9,34.8,28.8,8,476(-10),,,,[西] 矢作芳人,ヒダカ・ブリーダーズ・ユニオン,,200705050202
7,7,12,マイネベクルックス,牝2,54,吉田隼人,1:37.5,2.1/2,**,5-6,35.4,32.9,11,434(+14),,,,[東] 堀井雅広,サラブレッドクラブ・ラフィアン,,200705050202
8,5,8,グロリーウェイ,牝2,54,柴田善臣,1:37.5,ハナ,**,1-1,35.9,9.2,5,458(-10),,,,[西] 新川恵,ヒダカ・ブリーダーズ・ユニオン,,200705050202
9,5,9,コーヒータイム,牝2,54,大庭和弥,1:37.6,1/2,**,7-9,35.3,30.7,10,434(-6),,,,[東] 高橋義博,渡辺牧場,,200705050202
10,1,1,レディリバティー,牝2,54,蛯名正義,1:37.6,クビ,**,7-6,35.5,7.8,3,470(0),,,,[東] 土田稔,ロードホースクラブ,,200705050202
11,7,13,マコトヴェロニカ,牝2,54,村田一誠,1:37.7,クビ,**,7-6,35.6,29.2,9,436(+2),,,,[東] 尾形充弘,眞壁明,,200705050202
12,2,3,サイレントキララ,牝2,54,小林淳一,1:37.9,1.1/2,**,11-12,35.5,164.3,14,450(+6),,,,[東] 田子冬樹,浅野恭秀,,200705050202
13,2,2,リリイメイド,牝2,54,北村宏司,1:37.9,ハナ,**,15-15,35.0,111.6,13,416(+6),,,,[東] 石栗龍彦,丸岡啓一,,200705050202
14,8,14,マリアージュ,牝2,54,藤田伸二,1:37.9,アタマ,**,3-3,36.1,45.7,12,428(-4),,,,[東] 池上昌弘,ヒダカ・ブリーダーズ・ユニオン,,200705050202
15,4,7,リワードサフラン,牝2,54,嘉藤貴行,1:38.5,3.1/2,**,11-14,35.9,350.0,15,430(-2),,,,[東] 田子冬樹,宮崎忠比古,,200705050202
