着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806050709
1,4,4,シャドークロス,牡3,56,柴田善臣,1:35.0,,**,10-6-6,34.9,5.1,4,482(+4),,,,[東] 清水英克,サンコウ牧場,1510.1,200806050709
2,6,8,キョウエイストーム,牡3,56,蛯名正義,1:35.0,クビ,**,4-5-3,35.1,3.3,2,426(+6),,,,[東] 中川公成,田中晴夫,598.6,200806050709
3,1,1,クリムゾンベガ,牡4,57,内田博幸,1:35.1,クビ,**,11-11-12,34.6,3.1,1,488(+6),,,,[東] 大江原哲,社台レースホース,374.3,200806050709
4,8,11,マイネルアトレ,牡3,56,三浦皇成,1:35.3,1.1/2,**,2-2-2,35.9,4.6,3,458(+8),,,,[西] 中村均,サラブレッドクラブ・ラフィアン,220.0,200806050709
5,3,3,コアレスコジーン,セ5,57,吉田豊,1:35.5,1.1/4,**,7-6-6,35.4,25.9,6,490(+2),,,,[東] 和田正道,小林昌志,148.0,200806050709
6,6,7,ハセハリドワール,牝3,54,勝浦正樹,1:35.5,ハナ,**,7-9-9,35.2,66.3,10,464(-4),,,,[東] 菊川正達,ニットー商事,,200806050709
7,7,10,コアレスソニック,セ5,57,吉田隼人,1:35.5,ハナ,**,6-6-6,35.4,81.9,11,468(+4),,,,[東] 和田正道,小林昌志,,200806050709
8,5,6,マルタカエンペラー,牡4,57,田中勝春,1:35.5,ハナ,**,7-11-9,35.0,35.2,8,450(+2),,,,[東] 清水美波,高橋義和,,200806050709
9,5,5,フレアリングベスト,牡7,57,高山太郎,1:35.6,クビ,**,11-9-9,35.3,52.7,9,518(+2),,,,[東] 本郷一彦,山口克己,,200806050709
10,2,2,タマモスクワート,牡3,56,柴山雄一,1:35.6,アタマ,**,3-3-3,36.0,15.5,5,496(-2),,,,[東] 中川公成,タマモ,,200806050709
11,8,12,ヤマニンプレアデス,牡5,57,熊沢重文,1:35.8,1.1/4,**,1-1-1,36.5,146.2,12,492(0),,,,[西] 浅見秀一,土井肇,,200806050709
12,7,9,ダノンスイショウ,牝5,55,藤田伸二,1:36.0,1.1/2,**,4-3-3,36.4,31.2,7,490(0),,,,[東] 加藤征弘,ダノックス,,200806050709
