着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010212
1,5,10,マルブツライト,牡6,57,松岡正海,1:22.3,,**,5-5,34.1,7.0,4,486(-4),,,,[西] 北出成人,大澤毅,1050.0,200805010212
2,6,12,シルクメガヒット,牝6,55,村田一誠,1:22.6,1.3/4,**,11-10,33.8,84.8,13,450(-8),,,,[東] 武藤善則,シルク,420.0,200805010212
3,4,7,モエレフィールド,牡5,57,吉永護,1:22.6,アタマ,**,3-2,34.8,20.7,6,508(-2),,,,[東] 中野栄治,齋藤實,260.0,200805010212
4,1,1,ジェイケイセラヴィ,セ4,57,横山典弘,1:22.6,クビ,**,1-2,34.9,5.1,3,484(+2),,,,[東] 坂本勝美,小谷野次郎,160.0,200805010212
5,4,8,クイックセイコー,牝6,55,柴田善臣,1:22.8,1.1/4,**,7-6,34.4,69.3,11,460(+2),,,,[東] 鈴木康弘,竹國弘,105.0,200805010212
6,6,11,ラドランファーマ,牝6,55,田中勝春,1:22.9,1/2,**,12-10,34.1,28.2,8,492(+8),,,,[東] 鈴木伸尋,村中徳広,,200805010212
7,2,4,ニシノアンサー,牡5,57,後藤浩輝,1:22.9,ハナ,**,2-1,35.8,21.5,7,498(+26),,,,[東] 水野貴広,西山茂行,,200805010212
8,7,13,キングオザー,牡6,57,土谷智紀,1:23.0,1/2,**,6-6,34.6,98.2,15,458(+16),,,,[東] 鈴木勝美,斉藤等,,200805010212
9,5,9,ヴィヴァチッシモ,牝4,55,武豊,1:23.0,クビ,**,10-10,34.2,2.7,1,480(+6),,,,[東] 藤沢和雄,山本英俊,,200805010212
10,3,6,ワイルドソニック,牡6,56,田中博康,1:23.1,1/2,**,3-4,35.2,34.4,9,520(+6),,,,[東] 国枝栄,細谷典幸,,200805010212
11,1,2,ベルジュール,牡5,57,柴山雄一,1:23.4,1.3/4,**,7-6,35.1,4.3,2,480(+4),,,,[東] 畠山吉宏,社台レースホース,,200805010212
12,7,14,チアフルワールド,牡6,57,戸崎圭太,1:23.5,1/2,**,7-9,34.9,35.9,10,500(+2),,,,[東] 堀井雅広,藤田与志男,,200805010212
13,8,15,エプソムメサイア,牝5,55,木幡初広,1:23.5,アタマ,**,13-13,34.4,81.7,12,452(-8),,,,[東] 武藤善則,ジャパン・ホースマン・クラブ,,200805010212
14,3,5,キングオブロマネ,牡4,57,吉田隼人,1:23.6,1/2,**,14-14,34.2,16.8,5,500(-6),,,,[東] 本郷一彦,嶋田賢,,200805010212
15,2,3,イノセントワールド,牡7,57,繁田健一,1:24.4,5,**,14-14,35.0,88.3,14,492(+2),,,,[東] 勢司和浩,キャロットファーム,,200805010212
取,8,16,ゲイル,牡5,57,岩田康誠,,,**,,,---,,計不,,,,[西] 音無秀孝,近藤英子,,200805010212
