着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010210
1,1,2,アグネスアーク,牡4,56,長谷川浩,1:46.2,,**,3-3-3,34.0,3.0,1,440(-6),,,,[西] 河内洋,渡辺孝男,1871.3,200705010210
2,2,3,ヨイチサウス,牡6,56,江田照男,1:46.2,クビ,**,1-1-1,35.9,91.9,12,478(+2),,,,[東] 菅原泰夫,加藤興一,741.8,200705010210
3,3,6,エイシンデピュティ,牡5,57,福永祐一,1:46.4,1.1/2,**,3-3-3,34.3,8.1,5,494(+2),,,,[西] 野元昭,平井豊光,465.9,200705010210
4,7,14,ジョリーダンス,牝6,55,秋山真一,1:46.5,クビ,**,6-6-6,34.1,5.6,2,476(0),,,,[東] 堀宣行,小林薫,270.0,200705010210
5,4,8,ウインレガート,牡8,54,北村宏司,1:46.6,3/4,**,6-7-8,34.1,83.7,11,530(+8),,,,[東] 宗像義忠,ウイン,183.0,200705010210
6,8,16,エアサバス,牡5,56,武豊,1:46.8,1.1/2,**,10-10-10,34.1,8.7,6,520(-8),,,,[西] 伊藤雄二,ラッキーフィールド,,200705010210
7,1,1,ユキノアサカゼ,牡4,54,松岡正海,1:46.9,クビ,**,8-8-6,34.5,49.2,9,524(+6),,,,[東] 根本康広,馬場幸廣,,200705010210
8,6,11,ピカレスクコート,牡5,57,ペリエ,1:46.9,クビ,**,2-2-2,36.5,12.4,7,500(+6),,,,[西] 池江泰寿,金子真人ホールディングス,,200705010210
9,3,5,グレートバルサー,牡6,54,加藤士津,1:47.0,クビ,**,10-10-10,34.2,170.1,14,476(0),,,,[東] 国枝栄,大河内一権,,200705010210
10,5,10,シルクタイガー,牡5,56,横山典弘,1:47.2,1.1/2,**,16-16-16,33.5,5.8,3,468(-2),,,,[西] 昆貢,シルク,,200705010210
11,8,15,ドラゴンウェルズ,牡4,56,後藤浩輝,1:47.3,1/2,**,15-15-13,34.2,7.5,4,482(-4),,,,[西] 藤原英昭,窪田芳郎,,200705010210
12,2,4,チョウカイフライト,牡8,56,郷原洋司,1:47.6,2,**,12-12-10,34.8,106.3,13,478(-4),,,,[東] 中野隆良,平田牧場,,200705010210
13,7,13,インマイアイズ,牡6,56,勝浦正樹,1:47.8,1,**,12-13-13,34.7,22.9,8,550(+8),,,,[西] 清水出美,サンデーレーシング,,200705010210
14,6,12,トーヨーエーピー,牡4,52,小林淳一,1:47.8,クビ,**,3-3-3,35.6,502.8,16,494(-2),,,,[東] 成島英春,トーヨークラブ,,200705010210
15,5,9,ウルヴズグレン,牡8,53,武士沢友,1:48.3,3,**,8-8-8,35.8,348.9,15,496(-10),,,,[東] 小桧山悟,社台レースホース,,200705010210
16,4,7,テンジンダイカグラ,牡4,53,小野次郎,1:49.6,8,**,14-13-15,36.2,66.3,10,472(0),,,,[東] 矢野照正,テンジン,,200705010210
