着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010112
1,5,7,エアジュラシック,牡6,57,岩田康誠,1:28.9,,**,4-3-2,35.1,5.8,3,448(-6),,,,[西] 伊藤雄二,ラッキーフィールド,740.0,200601010112
2,7,12,スパニッシュソウル,牝3,52,藤岡佑介,1:29.1,1.1/2,**,3-5-4,35.2,4.0,2,466(-2),,,,[西] 中尾秀正,八木良司,300.0,200601010112
3,6,10,アグネスドーン,セ5,57,武幸四郎,1:29.5,2.1/2,**,8-8-9,35.2,73.4,12,462(-6),,,,[東] 的場均,渡辺孝男,190.0,200601010112
4,1,1,ニシノブラッサム,牝5,55,川島信二,1:29.6,3/4,**,1-1-1,36.2,14.4,7,488(+10),,,,[西] 宮本博,西山茂行,110.0,200601010112
5,8,13,ダノンウイングス,牡3,54,横山典弘,1:29.6,ハナ,**,13-14-14,34.3,11.0,6,446(+12),,,,[東] 萩原清,ダノックス,74.0,200601010112
6,7,11,ミスズワールド,牝5,55,秋山真一,1:29.7,3/4,**,12-12-9,35.0,32.7,9,490(-2),,,,[西] 加藤敬二,永井啓弍,,200601010112
7,4,5,シャンドラヴェリテ,セ5,57,北村宏司,1:29.9,1,**,8-10-9,35.3,40.5,10,522(-2),,,,[東] 石毛善彦,真野晃治,,200601010112
8,5,8,ストーミングパワー,牡4,57,四位洋文,1:29.9,クビ,**,11-10-9,35.4,21.7,8,468(-6),,,,[東] 松山康久,千明牧場,,200601010112
9,8,14,モモノカオリ,牝3,52,小林徹弥,1:30.0,クビ,**,4-6-7,35.9,61.0,11,448(-4),,,,[西] 小島貞博,サンデーレーシング,,200601010112
10,3,3,エイシンサンバレー,牝4,55,柴山雄一,1:30.1,3/4,**,2-2-2,36.5,8.5,5,436(-16),,,,[東] 畠山吉宏,平井豊光,,200601010112
11,2,2,エースデヨバン,牡4,57,本田優,1:30.1,クビ,**,14-12-13,35.4,7.0,4,456(+2),,,,[西] 田所秀孝,ターフ・スポート,,200601010112
12,3,4,ヤマニンリボールト,牡4,56,津村明秀,1:30.2,クビ,**,4-6-6,36.2,176.8,14,464(-2),,,,[西] 西園正都,土井肇,,200601010112
13,4,6,ゲイリーミニスター,牡6,54,的場勇人,1:30.3,3/4,**,8-8-7,36.1,130.6,13,504(+6),,,,[東] 西塚安夫,東京サラブレッドビューロー,,200601010112
14,6,9,マイネルパシオン,牡4,57,藤田伸二,1:30.5,1.1/4,**,4-3-4,36.8,3.7,1,460(-2),,,,[東] 柄崎孝,サラブレッドクラブ・ラフィアン,,200601010112
