着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030410
1,1,1,マイネルアトレ,牡3,55,中舘英二,2:01.1,,**,3-4-4-5,35.0,3.8,1,450(+10),,,,[西] 中村均,サラブレッドクラブ・ラフィアン,730.0,200803030410
2,1,2,ゼンノソルジャー,牡5,56,的場勇人,2:01.4,1.3/4,**,2-2-2-1,35.5,13.3,6,496(-6),,,,[東] 的場均,大迫久美子,290.0,200803030410
3,7,13,カツヨカムトゥルー,牡5,54,黛弘人,2:01.4,クビ,**,14-14-10-7,35.1,15.1,7,446(-12),,,,[東] 中野渡清,丹羽茂文,180.0,200803030410
4,5,9,ミッキースター,牡3,55,安藤光彰,2:01.4,ハナ,**,8-9-13-13,34.9,10.8,5,464(+8),,,,[西] 池江泰郎,野田みづき,110.0,200803030410
5,2,3,シンボリローレンス,牡3,55,木幡初広,2:01.4,アタマ,**,5-5-4-4,35.3,71.7,13,474(+14),,,,[東] 宗像義忠,シンボリ牧場,73.0,200803030410
6,7,14,フィッツロイ,牡3,54,三浦皇成,2:01.5,1/2,**,8-6-4-5,35.4,4.7,2,482(0),,,,[西] 佐々木晶,サンデーレーシング,,200803030410
7,8,15,ピサノロンシャン,牡3,55,松田大作,2:01.6,3/4,**,10-10-7-7,35.4,7.1,4,476(+2),,,,[西] 安達昭夫,市川義美,,200803030410
8,6,11,ホッカイルオー,牡7,57,石橋脩,2:01.7,クビ,**,11-10-7-7,35.5,106.4,15,464(+2),,,,[東] 柴田政人,北海牧場,,200803030410
9,8,16,ナムラチェンジ,牡3,55,北村友一,2:01.7,ハナ,**,11-10-7-7,35.5,5.2,3,452(-14),,,,[西] 目野哲也,奈村信重,,200803030410
10,4,8,フラワーネックレス,牝3,53,芹沢純一,2:01.9,1.1/4,**,16-16-16-16,35.1,78.6,14,452(+8),,,,[西] 北出成人,吉田照哉,,200803030410
11,4,7,アサクサキンメダル,牡6,57,中谷雄太,2:01.9,ハナ,**,3-3-3-2,35.9,25.7,10,436(-18),,,,[東] 勢司和浩,田原慶子,,200803030410
12,5,10,ステラカデンテ,セ3,55,嘉藤貴行,2:01.9,ハナ,**,6-6-10-7,35.6,21.6,9,488(+4),,,,[東] 後藤由之,社台レースホース,,200803030410
13,3,5,ダイワアンリ,牡3,55,津村明秀,2:02.0,1/2,**,6-6-10-7,35.6,181.2,16,484(-6),,,,[東] 上原博之,大城敬三,,200803030410
14,6,12,オウシュウヘイロー,牡4,57,二本柳壮,2:02.1,1/2,**,14-14-14-14,35.5,20.1,8,468(-6),,,,[東] 杉浦宏昭,西村專次,,200803030410
15,3,6,エバーブライト,牡3,54,田中博康,2:02.3,1.1/2,**,11-13-14-14,35.7,50.3,11,514(+9),,,,[東] 清水英克,ユートピア牧場,,200803030410
16,2,4,チキリボーイ,牡3,55,赤木高太,2:02.3,ハナ,**,1-1-1-2,36.5,66.1,12,506(0),,,,[西] 目野哲也,西浦和男,,200803030410
