着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020310
1,1,1,パッションキャリー,牝4,55,松永幹夫,1:48.9,,,2-2-2-2,35.3,5.6,3,504(+2),,,,[西] 宮本博,中田和宏,1085.7,200401020310
2,5,5,ロケットパンチ,牡4,57,四位洋文,1:48.9,アタマ,,5-4-4-4,34.9,5.2,2,454(-6),,,,[東] 的場均,フジワラ・ファーム,430.2,200401020310
3,6,8,ブリッコーネ,牡3,54,安藤勝己,1:48.9,ハナ,,3-3-3-2,35.0,3.0,1,490(-2),,,,[西] 友道康夫,金子真人,265.1,200401020310
4,8,11,バンブトンメール,牡4,58,須貝尚介,1:49.0,クビ,,1-1-1-1,36.3,5.6,4,464(-10),,,,[西] 須貝彦三,樋口正蔵,160.0,200401020310
5,4,4,ロングストーリー,牝5,55,松田大作,1:49.3,2,,4-4-6-5,35.1,242.5,12,444(-4),,,,[東] 佐藤吉勝,アローネットサービス,105.0,200401020310
6,8,12,レッドハヤブサ,牡5,57,勝浦正樹,1:49.5,1.1/2,,12-11-10-7,34.9,23.4,9,448(-2),,,,[東] 谷原義明,藤沢牧場,,200401020310
7,3,3,ビーオンザムーヴ,牡6,57,芹沢純一,1:49.5,クビ,,8-8-6-7,35.2,22.8,8,520(0),,,,[西] 岡田稲男,社台レースホース,,200401020310
8,2,2,サクラルーチェ,牡3,54,武幸四郎,1:49.8,1.3/4,,8-8-6-5,35.6,80.7,11,466(+6),,,,[西] 清水出美,さくらコマース,,200401020310
9,7,9,ニューエスサンデー,牝4,55,武士沢友,1:50.1,2,,11-12-12-11,35.3,15.3,7,436(0),,,,[東] 松永勇,白井繁夫,,200401020310
10,5,6,シャンゼリゼシチー,牝5,55,岩崎祐己,1:50.2,クビ,,5-4-5-10,36.1,9.6,5,458(-2),,,,[西] 池添兼雄,友駿ホースクラブ,,200401020310
11,6,7,リアリーガットミー,牝3,52,五十嵐冬,1:50.2,アタマ,,7-7-6-7,35.9,36.9,10,440(0),,,,[西] 湯浅三郎,ターフ・スポート,,200401020310
12,7,10,ボンジュールカミノ,牡5,57,本田優,1:50.3,1/2,,10-10-10-12,35.6,11.4,6,488(+4),,,,[西] 昆貢,フジワラ・ファーム,,200401020310
