着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030804
1,4,7,コスモエラプション,牝3,53,田中博康,1:37.0,,**,1-1-1,37.1,9.8,5,418(-8),,,,[東] 稲葉隆一,ビッグレッドファーム,500.0,200806030804
2,7,14,エイダイセルリア,牝3,54,岩田康誠,1:37.0,クビ,**,2-2-2,36.9,11.3,6,412(+2),,,,[東] 武市康男,東振牧場,200.0,200806030804
3,1,1,バンダムレクス,牡3,56,内田博幸,1:37.3,1.3/4,**,10-10-8,36.3,7.0,3,428(-6),,,,[東] 小林常泰,山科統,130.0,200806030804
4,7,13,ゲイルカフェ,牡3,56,田中勝春,1:37.4,3/4,**,8-5-5,36.8,2.3,1,430(+4),,,,[東] 小島太,西川光一,75.0,200806030804
5,2,4,メリームード,牝3,54,北村宏司,1:37.6,1,**,5-6-5,36.8,25.6,7,414(+6),,,,[東] 坂本勝美,吉田照哉,50.0,200806030804
6,3,5,サチノスクランブル,牡3,56,田中剛,1:37.7,3/4,**,2-3-3,37.4,105.9,13,476(-8),,,,[東] 嶋田潤,佐藤幸彦,,200806030804
7,4,8,フジビヨリ,牝3,54,武幸四郎,1:37.8,クビ,**,2-4-4,37.4,4.8,2,480(-4),,,,[東] 伊藤伸一,荒木誠,,200806030804
8,3,6,スピリットアイズ,牝3,54,池添謙一,1:38.3,3,**,10-10-10,37.4,38.8,9,412(-6),,,,[東] 池上昌弘,社台レースホース,,200806030804
9,5,10,ウィンドチャイム,牝3,54,吉田隼人,1:38.4,1/2,**,5-6-5,37.7,9.7,4,458(-4),,,,[東] 堀井雅広,ターフ・スポート,,200806030804
10,5,9,ホーリーカップ,牡3,56,郷原洋司,1:38.4,クビ,**,13-10-11,37.4,64.7,10,470(-4),,,,[東] 郷原洋行,佐々木徹,,200806030804
11,2,3,オーバーザレンジ,牡3,56,勝浦正樹,1:38.6,1,**,13-14-13,37.4,90.1,12,436(0),,,,[東] 高橋裕,中澤幸幹,,200806030804
12,6,11,ワンサイド,牡3,56,吉田豊,1:38.7,1/2,**,13-6-8,37.9,130.9,14,472(-4),,,,[東] 平井雄二,塩入満洋,,200806030804
13,8,15,アドマイヤレゾン,牝3,54,村田一誠,1:38.9,1,**,5-6-11,38.2,30.9,8,452(+8),,,,[東] 古賀史生,近藤利一,,200806030804
14,6,12,トーアセシール,牝3,54,小林淳一,1:39.6,4,**,8-10-13,38.6,64.8,11,452(+8),,,,[東] 佐藤吉勝,東亜駿馬,,200806030804
15,8,16,トーセンユメオトメ,牝3,54,武士沢友,1:39.8,1,**,16-15-15,38.5,188.5,15,464(0),,,,[東] 小桧山悟,島川隆哉,,200806030804
16,1,2,メイクサーチ,牝3,54,南田雅昭,1:40.8,6,**,10-16-16,39.0,238.1,16,410(-4),,,,[東] 南田美知,玉置辰次,,200806030804
