着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050110
1,8,14,リザーブカード,牡4,57,蛯名正義,1:21.2,,**,4-3,34.3,1.9,1,494(+4),,,,[東] 栗田博憲,サンデーレーシング,1515.0,200705050110
2,1,1,サララ,牝5,55,勝浦正樹,1:21.4,1.1/2,**,13-12,33.5,22.1,6,462(-10),,,,[東] 本間忍,高瀬真尚,600.0,200705050110
3,3,4,レッドビームシチー,牡5,57,大庭和弥,1:21.4,ハナ,**,9-7,33.9,17.3,5,486(-6),,,,[東] 中野栄治,友駿ホースクラブ,375.0,200705050110
4,7,13,ワイルドソニック,牡5,57,田中勝春,1:21.5,クビ,**,2-2,34.8,133.9,12,510(-2),,,,[東] 国枝栄,細谷典幸,220.0,200705050110
5,7,12,パパラチア,牝4,55,後藤浩輝,1:21.6,3/4,**,5-6,34.3,11.5,4,466(+2),,,,[西] 領家政蔵,榊原源一郎,148.0,200705050110
6,2,3,ヴィヴァチッシモ,牝3,54,北村宏司,1:21.8,1.1/4,**,13-15,33.5,5.5,2,476(0),,,,[東] 藤沢和雄,山本英俊,,200705050110
7,4,6,レインボーロマンス,牝6,55,石神深一,1:21.9,3/4,**,5-5,34.7,111.0,11,480(0),,,,[東] 佐々木亜,賀張中川牧場,,200705050110
8,8,15,ステキナブロンコ,牝7,55,小林淳一,1:22.0,クビ,**,7-9,34.4,402.5,15,476(+18),,,,[東] 鈴木勝美,牧畠清久,,200705050110
9,5,9,ナイトアットオペラ,牝5,55,柴田善臣,1:22.1,1/2,**,7-7,34.6,36.5,10,408(+18),,,,[東] 高橋祥泰,サンデーレーシング,,200705050110
10,2,2,シュルードパーソン,牡6,57,小野次郎,1:22.1,ハナ,**,10-10,34.3,181.5,14,486(0),,,,[東] 根本康広,ユートピア牧場,,200705050110
11,3,5,ポンテペルレ,牝5,55,吉田隼人,1:22.1,クビ,**,13-13,34.1,6.0,3,480(0),,,,[東] 小笠倫弘,グリーンファーム,,200705050110
12,5,8,マザーズウィッシュ,牝3,54,吉田豊,1:22.2,3/4,**,3-3,35.3,135.5,13,458(-4),,,,[西] 鮫島一歩,アカデミー,,200705050110
13,6,10,サクセスドマーニ,牡5,57,藤田伸二,1:22.3,3/4,**,10-10,34.5,22.2,7,484(-2),,,,[西] 藤岡健一,高嶋哲,,200705050110
14,6,11,ハイビスカス,牝5,55,横山典弘,1:22.6,1.3/4,**,10-14,34.5,28.3,9,486(+2),,,,[東] 和田正道,荒井壽明,,200705050110
15,4,7,アグネスカルミア,牝3,54,江田照男,1:23.2,3.1/2,**,1-1,36.7,25.7,8,474(-6),,,,[西] 森秀行,渡辺孝男,,200705050110
