着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020212
1,6,9,タバスコムスメ,牝4,55,池添謙一,1:44.3,,**,6-6-6-4,37.7,6.3,4,436(-8),,,,[西] 武邦彦,八木昌司,1512.2,200701020212
2,4,4,スズノマグマ,牡4,57,藤岡佑介,1:44.8,3,**,4-4-4-2,38.6,2.9,1,508(+16),,,,[東] 加藤征弘,小紫芳夫,599.2,200701020212
3,2,2,トーセンベルボーイ,牡5,57,勝浦正樹,1:44.9,1/2,**,11-11-10-8,37.6,19.4,7,484(+8),,,,[東] 栗田博憲,島川隆哉,374.6,200701020212
4,3,3,センターザゴールド,牡4,57,菊沢隆徳,1:44.9,ハナ,**,4-4-4-4,38.7,5.9,3,516(+10),,,,[西] 梅田智之,中野優,184.0,200701020212
4,8,12,ビューティフルアイ,牝7,55,川島信二,1:44.9,同着,**,7-7-7-7,38.0,103.3,11,454(+10),,,,[西] 橋本寿正,グリーンテック,184.0,200701020212
6,4,5,ダブルブラザー,牡6,57,北村友一,1:45.2,1.3/4,**,9-9-11-10,37.7,12.9,5,464(+6),,,,[東] 岩戸孝樹,藤田与志男,,200701020212
7,5,6,アテスト,牡4,57,田辺裕信,1:45.5,1.3/4,**,3-2-1-1,40.7,25.9,9,514(+6),,,,[東] 加藤征弘,山本武司,,200701020212
8,5,7,ランキング,牡4,57,柴山雄一,1:45.7,1.1/2,**,2-2-3-2,39.9,4.0,2,482(0),,,,[東] 加賀武見,塩入通之,,200701020212
9,7,10,ソレックス,セ4,57,津村明秀,1:45.9,1.1/4,**,10-9-8-8,38.9,30.0,10,472(0),,,,[東] 戸田博文,青山洋一,,200701020212
10,1,1,ソリッドエビデンス,牡6,57,古川吉洋,1:46.7,5,**,11-12-11-11,39.1,117.7,13,450(+12),,,,[東] 加藤征弘,平井卓志,,200701020212
11,7,11,リスティアエナー,牝6,55,小林徹弥,1:46.8,クビ,**,11-12-11-11,39.3,110.9,12,472(+6),,,,[東] 岩戸孝樹,村中徳広,,200701020212
12,8,13,エイシンセイテン,牡4,57,梶晃啓,1:47.2,2.1/2,**,1-1-2-4,42.3,22.5,8,480(+12),,,,[東] 畠山吉宏,平井豊光,,200701020212
13,6,8,ニシノフジムスメ,牝4,55,松田大作,1:48.8,10,**,7-7-8-13,41.8,17.6,6,480(-4),,,,[西] 藤原英昭,西山茂行,,200701020212
