着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200901010201
1,5,7,スズカニュータウン,牡3,56,横山典弘,1:47.4,,**,2-2-2-2,37.8,1.6,1,480(-6),,,,[西] 橋田満,永井啓弍,500.0,200901010201
2,5,6,マルサンエロイカ,牡3,56,小林徹弥,1:48.0,3.1/2,**,8-7-5-3,38.1,8.5,3,496(+2),,,,[西] 目野哲也,松井三千年,200.0,200901010201
3,4,4,リバートップガン,牡3,56,三浦皇成,1:48.0,ハナ,**,7-6-7-4,37.9,4.4,2,424(+8),,,,[西] 須貝彦三,河越武治,130.0,200901010201
4,2,2,グローリアスムーン,牝3,54,池添謙一,1:48.1,3/4,**,1-1-1-1,38.6,22.1,5,442(+6),,,,[西] 荒川義之,三石川上牧場,75.0,200901010201
5,8,13,レッドスコルピオン,牡3,56,北村友一,1:48.8,4,**,3-5-4-6,39.0,24.0,6,462(+8),,,,[西] 池江泰寿,東京ホースレーシング,50.0,200901010201
6,7,10,マスタードリーム,牡3,56,藤田伸二,1:48.9,3/4,**,8-9-5-6,39.0,9.4,4,480(-4),,,,[西] 清水出美,山本慎一,,200901010201
7,7,11,ホッコーテイオー,牡3,53,小野寺祐,1:49.2,1.3/4,**,5-7-7-8,39.1,30.6,7,490(0),,,,[東] 松永康利,矢部幸一,,200901010201
8,6,9,トウケイシャイン,牝3,54,中舘英二,1:49.5,1.3/4,**,3-3-2-4,39.8,40.8,8,448(0),,,,[西] 沖芳夫,木村信彦,,200901010201
9,3,3,インディアンボス,牡3,55,丸田恭介,1:49.8,2,**,10-12-10-9,38.9,104.0,10,462(+2),,,,[東] 浅野洋一,矢城辰之助,,200901010201
10,8,12,ハイヌーンナゲット,牡3,56,松田大作,1:49.8,クビ,**,13-13-12-9,38.7,286.8,12,474(+2),,,,[東] 伊藤伸一,竹本いずみ,,200901010201
11,1,1,カントリーフラッグ,牡3,56,北村浩平,1:51.1,8,**,10-10-12-13,40.1,123.3,11,524(-2),,,,[西] 須貝尚介,小林英一,,200901010201
12,4,5,コアレスアトラス,牡3,53,丸山元気,1:51.1,ハナ,**,10-10-10-12,40.2,329.3,13,466(+6),,,,[東] 成島英春,小林昌志,,200901010201
13,6,8,カズノキャノン,牝3,54,長谷川浩,1:51.3,1.1/4,**,5-3-9-11,41.1,80.8,9,470(+10),,,,[西] 湯窪幸雄,中山牧場,,200901010201
