着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030408
1,2,2,ミレニアムウイング,牡5,57,横山典弘,2:26.3,,**,1-1-1-1,35.5,1.9,1,488(+4),,,,[東] 藤沢和雄,山本英俊,1512.2,200805030408
2,5,8,シグナリオ,牡4,57,小牧太,2:26.8,3,**,7-6-5-5,35.5,8.6,5,464(+4),,,,[東] 手塚貴久,齊藤四方司,599.2,200805030408
3,7,12,エイシンテンリュー,牡5,57,武豊,2:26.9,3/4,**,8-8-8-7,35.4,8.1,4,494(-2),,,,[西] 坂口正則,平井豊光,374.6,200805030408
4,1,1,マイネルヘンリー,牡4,57,松岡正海,2:27.0,3/4,**,3-3-3-3,35.9,7.2,3,508(+4),,,,[東] 菅原泰夫,サラブレッドクラブ・ラフィアン,220.0,200805030408
5,7,11,トシツカサオー,牡5,57,勝浦正樹,2:27.1,1/2,**,10-10-10-11,35.3,49.0,9,510(+4),,,,[西] 西浦勝一,上村叶,148.0,200805030408
6,4,5,ウエイクアイランド,牡4,57,岩田康誠,2:27.2,クビ,**,5-4-5-3,36.0,20.5,6,486(-8),,,,[東] 堀宣行,社台レースホース,,200805030408
7,5,7,サムデイシュアー,牡4,57,吉田豊,2:27.2,アタマ,**,12-13-13-11,35.3,100.6,11,446(-6),,,,[東] 岩戸孝樹,ジェイアール,,200805030408
8,8,13,トップオブサンデー,牡5,57,安藤勝己,2:27.2,ハナ,**,12-12-10-8,35.6,5.2,2,474(-4),,,,[東] 伊藤伸一,横瀬兼二,,200805030408
9,3,4,ラムタラプリンス,牡7,57,幸英明,2:27.5,1.3/4,**,10-10-10-11,35.7,30.8,7,434(0),,,,[東] 久保田貴,風間栄輔,,200805030408
10,3,3,マルモコウテイ,牡4,57,川田将雅,2:28.5,6,**,6-6-5-5,37.2,68.4,10,482(-2),,,,[西] 藤沢則雄,まるも組合,,200805030408
11,4,6,フサイチギャロップ,牡6,57,蛯名正義,2:28.5,ハナ,**,12-13-14-11,36.6,144.7,12,428(-10),,,,[東] 国枝栄,関口房朗,,200805030408
12,6,9,パルジファル,牡5,57,内田博幸,2:29.2,4,**,2-2-2-2,38.3,44.1,8,464(-12),,,,[東] 萩原清,池谷誠一,,200805030408
13,6,10,ノーキュアノーペイ,牡4,57,田中博康,2:31.7,大,**,3-4-3-8,40.1,160.6,13,556(+4),,,,[東] 松山将樹,アカデミー,,200805030408
14,8,14,エプソムプライマリ,牡4,57,大野拓弥,2:35.3,大,**,9-8-8-8,43.7,244.9,14,478(+6),,,,[東] 平井雄二,ジャパン・ホースマン・クラブ,,200805030408
