着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030507
1,5,10,スーパーマルトク,牝4,52,田中克典,1:10.5,,**,4-2,35.5,3.5,1,418(-2),,,,[西] 吉田直弘,高浦正雄,730.0,200703030507
2,8,15,メイショウバルドル,牡3,54,中村将之,1:11.0,3,**,6-4,35.8,4.0,2,458(-2),,,,[西] 松永昌博,松本好雄,290.0,200703030507
3,2,3,カシノロイヤル,牝4,55,二本柳壮,1:11.2,1.1/2,**,11-8,35.6,91.2,15,438(+2),,,,[東] 二本柳俊,柏木務,180.0,200703030507
4,4,7,マヤラブハート,牝4,55,芹沢純一,1:11.2,クビ,**,6-8,36.0,8.4,5,464(-4),,,,[西] 大橋勇樹,まの,110.0,200703030507
5,6,12,スマートスナイパー,牡4,57,安藤光彰,1:11.2,ハナ,**,13-11,35.5,19.1,7,468(+6),,,,[東] 佐々木亜,大川徹,73.0,200703030507
6,7,14,ロードセレブレイト,牡5,55,的場勇人,1:11.3,クビ,**,9-6,36.0,13.4,6,490(-2),,,,[東] 田中清隆,ロードホースクラブ,,200703030507
7,8,16,ジョウノオアシス,牝3,54,中舘英二,1:11.3,クビ,**,1-1,36.6,5.6,3,468(+18),,,,[東] 武藤善則,小川義勝,,200703030507
8,3,6,ウメノレイメイ,牡5,54,宮崎北斗,1:11.4,クビ,**,2-2,36.5,135.4,16,488(-2),,,,[東] 鈴木勝美,楳津繁,,200703030507
9,1,2,トップオブバイオ,牡3,54,田中博康,1:11.7,1.3/4,**,14-14,35.7,8.0,4,486(+4),,,,[西] 領家政蔵,バイオ,,200703030507
10,3,5,タイキシャルロット,牝4,52,丸田恭介,1:11.9,1.1/2,**,6-6,36.7,45.6,11,434(+6),,,,[東] 宗像義忠,大樹ファーム,,200703030507
11,2,4,マチカネコウバイ,牝4,55,上村洋行,1:12.0,1/2,**,2-4,37.1,49.4,12,466(0),,,,[西] 武邦彦,細川益男,,200703030507
12,1,1,フウハク,牡3,55,大野拓弥,1:12.7,4,**,14-11,36.8,42.6,10,464(-2),,,,[東] 沢峰次,国光正憲,,200703030507
13,6,11,レストレスハート,牝4,55,太宰啓介,1:13.2,3,**,14-15,37.3,58.3,13,456(-4),,,,[西] 中尾秀正,キャロットファーム,,200703030507
14,7,13,ウインゼフィール,牝6,55,木幡初広,1:13.2,ハナ,**,9-10,37.8,38.9,9,500(+6),,,,[西] 松永幹夫,ウイン,,200703030507
15,5,9,メイショウクラマ,セ4,57,難波剛健,1:14.7,9,**,4-11,39.7,72.4,14,480(+13),,,,[西] 高橋成忠,松本好雄,,200703030507
16,4,8,マイネフェルヴァン,牝4,55,津村明秀,1:16.1,9,**,11-16,40.5,28.0,8,456(+6),,,,[東] 高橋裕,サラブレッドクラブ・ラフィアン,,200703030507
