着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010311
1,5,10,セタガヤフラッグ,牡5,57,的場勇人,2:49.5,,**,3-2-6-12,38.1,7.5,5,446(+4),,,,[東] 阿部新生,千田幸信,1468.5,200803010311
2,8,15,ミヤビランベリ,牡5,57,中舘英二,2:49.7,1.1/4,**,4-4-1-1,38.5,5.8,2,488(+4),,,,[西] 加藤敬二,村上義勝,581.0,200803010311
3,3,6,テンシノゴールド,牡5,57,中村将之,2:49.9,1.1/4,**,13-14-16-8,37.7,7.4,4,462(-4),,,,[西] 橋口弘次,杉谷枡夫,365.5,200803010311
4,3,5,レーザーズエッジ,牡6,57,小野次郎,2:49.9,アタマ,**,13-12-12-7,38.1,6.7,3,476(-14),,,,[東] 石毛善彦,泉俊二,210.0,200803010311
5,5,9,メイショウアンドレ,牡5,57,浜中俊,2:50.0,クビ,**,9-9-9-6,38.4,14.3,8,530(-12),,,,[西] 安達昭夫,松本好雄,143.0,200803010311
6,8,16,オペラブラーボ,牡4,57,田辺裕信,2:50.2,1.1/2,**,6-6-3-4,38.9,5.0,1,430(+4),,,,[東] 久保田貴,草間庸文,,200803010311
7,6,11,テイエムサッカー,牡7,57,太宰啓介,2:50.3,3/4,**,6-6-9-8,38.7,18.3,9,472(0),,,,[西] 柴田光陽,竹園正繼,,200803010311
8,7,13,レグルスキッド,牡5,57,二本柳壮,2:50.3,クビ,**,12-11-3-2,39.0,26.9,11,434(-4),,,,[西] 木原一良,キャロットファーム,,200803010311
9,4,8,シンボリモーガン,セ8,57,津村明秀,2:50.4,クビ,**,5-5-6-5,39.0,25.9,10,418(-6),,,,[東] 鈴木伸尋,シンボリ牧場,,200803010311
10,7,14,エプソムプライマリ,牡4,57,大野拓弥,2:50.8,2.1/2,**,16-16-14-12,38.8,31.9,12,474(+2),,,,[東] 平井雄二,ジャパン・ホースマン・クラブ,,200803010311
11,2,4,バンダムカーン,牡7,57,南田雅昭,2:50.9,1/2,**,13-14-12-14,39.0,59.9,15,480(0),,,,[東] 南田美知,山科統,,200803010311
12,2,3,タガノトゥーリ,牝4,55,赤木高太,2:51.0,3/4,**,6-6-3-2,39.7,55.5,14,438(-4),,,,[西] 吉田直弘,八木良司,,200803010311
13,6,12,ネヴァートルネード,牡6,57,武士沢友,2:51.3,2,**,9-9-9-8,39.7,12.6,7,454(-6),,,,[東] 伊藤正徳,ティーエイチ,,200803010311
14,1,2,エキサイトラン,牡6,57,松田大作,2:52.2,5,**,1-1-2-8,41.0,11.4,6,444(-10),,,,[西] 五十嵐忠,深見富朗,,200803010311
15,1,1,サウザンブライト,牡7,57,菊沢隆徳,2:52.7,3,**,9-12-14-14,40.7,66.0,16,488(0),,,,[東] 粕谷昌央,鈴木芳夫,,200803010311
16,4,7,パレスドン,牡6,57,安藤光彰,2:56.2,大,**,2-2-6-16,44.8,42.7,13,564(+4),,,,[東] 南田美知,西村豊,,200803010311
