着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020708
1,7,11,ローレルハンバーバ,牡5,60,金子光希,3:45.0,,,9-7-2-1,13.3,107.8,12,470(-10),,,,[東] 松山将樹,ローレルレーシング,1830.1,200803020708
2,5,7,シュフルール,牝6,59,横山義行,3:46.3,8,,4-3-3-2,13.4,6.9,3,488(+16),,,,[東] 上原博之,臼田浩義,728.6,200803020708
3,6,9,ブラックレディ,牝4,58,石神深一,3:46.7,2.1/2,,6-5-4-4,13.4,46.0,10,486(+8),,,,[東] 浅野洋一,鳴田啓志,454.3,200803020708
4,3,4,ネヴァートルネード,牡6,60,穂苅寿彦,3:47.7,6,,13-13-9-6,13.5,8.6,4,456(-8),,,,[東] 伊藤正徳,ティーエイチ,270.0,200803020708
5,6,10,モモタロサン,牡4,60,高野和馬,3:47.9,1,,6-5-4-5,13.5,24.8,9,456(-8),,,,[東] 和田正道,井口莞爾,180.0,200803020708
6,4,5,ライトニングボール,セ6,60,田中剛,3:49.0,7,,1-1-1-2,13.6,20.6,8,442(-6),,,,[西] 作田誠二,キャロットファーム,,200803020708
7,2,2,ジンデンバリュー,牡5,60,柴田大知,3:49.1,クビ,,11-11-10-9,13.6,189.8,14,466(+4),,,,[東] 高松邦男,黒岩統治郎,,200803020708
8,4,6,コスモラバンジン,牡5,62,宗像徹,3:50.5,9,,3-3-6-7,13.6,10.9,6,454(-10),,,,[東] 稲葉隆一,ビッグレッドファーム,,200803020708
9,5,8,ホットビスティー,牡4,60,水出大介,3:51.5,6,,13-14-14-12,13.7,49.1,11,504(-6),,,,[東] 藤原辰雄,ビスティーズホースユニオン,,200803020708
10,8,14,ジャイアンツエール,牡6,61,西谷誠,3:51.9,2.1/2,,10-7-6-8,13.7,2.3,1,564(0),,,,[西] 友道康夫,栗坂崇,,200803020708
11,7,12,エプソムフォルテ,牡5,60,浜野谷憲,3:52.2,1.3/4,,12-11-11-10,13.7,150.5,13,444(+4),,,,[東] 岩城博俊,ジャパン・ホースマン・クラブ,,200803020708
12,3,3,トーワベガ,牡4,60,南井大志,3:52.8,3.1/2,,4-7-13-11,13.8,19.4,7,484(-4),,,,[西] 橋田満,齋藤すゞ,,200803020708
中,1,1,ローリーポーリー,牝7,58,山本康志,,,,2-2-8-13,,9.2,5,470(-6),,,,[東] 菊川正達,加藤信之,,200803020708
中,8,13,ワンダーハヤブサ,牡7,60,北沢伸也,,,,6-7-11-14,,6.2,2,492(0),,,,[西] 藤岡範士,山本信行,,200803020708
