着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020101
1,7,14,ドリームシャドウ,牡3,56,松岡正海,1:08.9,,**,6-6,36.9,2.7,1,498(-2),,,,[東] 堀井雅広,セゾンレースホース,500.0,200803020101
2,1,2,フサイチコウキ,牡3,56,中谷雄太,1:09.1,1.1/4,**,2-2,37.7,29.5,8,472(0),,,,[東] 加藤征弘,関口房朗,200.0,200803020101
3,4,7,ホットスウェル,牝3,54,石橋脩,1:09.6,3,**,8-7,37.4,9.1,4,482(-6),,,,[東] 相沢郁,吉澤克己,130.0,200803020101
4,2,3,ハッカイサンライズ,牡3,56,江田照男,1:09.9,2,**,4-3,38.2,6.4,3,450(+4),,,,[東] 藤原辰雄,齊藤四方司,75.0,200803020101
5,3,5,マダトモウドッチ,牡3,56,勝浦正樹,1:10.3,2.1/2,**,14-11,37.6,10.3,5,456(-4),,,,[東] 小林常泰,有恒,50.0,200803020101
6,5,10,コウヨウサルート,牡3,56,柴田善臣,1:10.4,1/2,**,10-11,38.0,3.8,2,532(-8),,,,[東] 菅原泰夫,寺内正光,,200803020101
7,6,11,スマートプログレス,牡3,56,中舘英二,1:10.5,3/4,**,4-4,38.8,43.7,10,472(-6),,,,[東] 栗田博憲,大川徹,,200803020101
8,1,1,シンモン,牡3,53,池崎祐介,1:10.6,1/2,**,12-9,38.0,145.3,14,440(+2),,,,[東] 田子冬樹,内藤好江,,200803020101
9,4,8,フジマサエース,牡3,56,石神深一,1:10.6,クビ,**,14-14,37.9,110.3,12,446(-6),,,,[東] 佐々木亜,藤原正一,,200803020101
10,6,12,ドリームサクセス,牡3,56,武士沢友,1:10.8,1.1/4,**,1-1,39.6,17.7,7,462(-6),,,,[東] 戸田博文,石橋松蔵,,200803020101
11,2,4,コロネット,牡3,56,鷹野宏史,1:10.9,1/2,**,10-9,38.5,40.3,9,428(0),,,,[東] 小桧山悟,浅田次郎,,200803020101
12,5,9,ベルグラスカル,牡3,56,小林淳一,1:11.1,1,**,12-13,38.6,225.2,15,436(+10),,,,[東] 保田一隆,山田五月,,200803020101
13,7,13,ベルモントペガサス,牡3,56,安藤光彰,1:11.1,アタマ,**,8-7,38.9,111.9,13,440(0),,,,[東] 菊川正達,ベルモントファーム,,200803020101
14,8,15,キセキドパシコム,牡3,56,嘉藤貴行,1:11.4,1.3/4,**,2-4,39.9,72.9,11,448(-14),,,,[東] 清水美波,酒井芳秀,,200803020101
15,3,6,イシノチカラ,牡3,53,千葉直人,1:11.7,1.3/4,**,16-16,37.9,271.5,16,502(+8),,,,[東] 成島英春,石井敏,,200803020101
16,8,16,セイウンブレイブ,牡3,56,内田博幸,1:12.5,5,**,6-14,40.5,14.0,6,478(0),,,,[西] 浅見秀一,西山茂行,,200803020101
