着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050208
1,6,8,ジャンバルジャン,牡3,55,後藤浩輝,2:11.6,,**,4-3-1-1,38.1,1.6,1,444(-2),,,,[東] 萩原清,サンデーレーシング,740.0,200705050208
2,5,6,マイネルアーバニタ,牡3,55,石神深一,2:12.8,7,**,9-8-9-7,38.1,5.7,2,446(0),,,,[東] 佐藤吉勝,サラブレッドクラブ・ラフィアン,300.0,200705050208
3,7,9,コーリンヴァリウス,牡5,57,角田晃一,2:12.9,3/4,**,12-12-12-9,38.0,145.5,12,470(+6),,,,[東] 平井雄二,伊藤恵子,190.0,200705050208
4,6,7,アビリティガーデン,牡3,55,佐藤哲三,2:13.0,クビ,**,3-1-2-2,39.3,54.9,8,476(-4),,,,[東] 戸田博文,臼田浩義,110.0,200705050208
5,1,1,サクラハーレー,セ3,55,ペリエ,2:13.2,1.1/4,**,4-5-7-9,38.3,12.4,4,490(+6),,,,[東] 伊藤圭三,さくらコマース,74.0,200705050208
6,8,12,ブラックジュニア,牡3,55,武士沢友,2:13.9,4,**,1-3-3-4,39.7,129.6,10,524(+10),,,,[東] 秋山雅一,林義彦,,200705050208
7,2,2,トーセンジュビリー,牡4,57,吉田豊,2:14.3,2.1/2,**,4-5-3-3,40.3,17.4,5,468(-2),,,,[東] 大久保洋,島川隆哉,,200705050208
8,8,11,ワインアドバイザー,牡4,57,吉田隼人,2:14.8,3,**,2-2-3-5,40.3,7.0,3,468(-4),,,,[東] 鈴木伸尋,社台レースホース,,200705050208
9,4,4,ホクセツカントリー,牡3,55,小野次郎,2:15.1,2,**,10-8-9-7,40.4,130.3,11,496(+10),,,,[東] 根本康広,平島尚武,,200705050208
10,5,5,クロパラントゥー,牡3,55,田中勝春,2:15.7,3.1/2,**,7-8-7-12,40.4,18.6,6,502(-18),,,,[東] 小島茂之,林邦良,,200705050208
11,7,10,ユウターストライプ,牡3,55,北村宏司,2:15.8,3/4,**,10-11-9-11,40.7,61.9,9,458(-2),,,,[東] 嶋田功,上山利広,,200705050208
12,3,3,ティンバーセブン,牡3,55,蛯名正義,2:15.9,3/4,**,7-7-3-5,41.3,24.0,7,520(0),,,,[東] 小島茂之,三宅正義,,200705050208
