着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020104
1,3,5,トーセンペガサス,牡3,56,安藤勝己,1:11.3,,**,10-6,35.6,2.2,1,450(-2),,,,[東] 萱野浩二,島川隆哉,500.0,200701020104
2,3,6,ライトグローリー,牡3,55,北村友一,1:11.4,3/4,**,1-1,36.5,14.6,6,472(+12),,,,[西] 北出成人,藤本幸雄,200.0,200701020104
3,4,8,ナムラハル,牝3,51,的場勇人,1:11.5,1/2,**,3-2,36.2,18.2,8,434(+8),,,,[西] 矢作芳人,奈村信重,130.0,200701020104
4,1,1,スマートフォルム,牝3,54,柴山雄一,1:11.7,1.1/4,**,14-6,35.8,5.2,2,490(+4),,,,[東] 畠山吉宏,大川徹,75.0,200701020104
5,2,3,ガイアヴァンテ,牝3,54,藤田伸二,1:11.7,ハナ,**,5-4,36.2,13.9,5,450(+6),,,,[東] 清水英克,アローネットサービス,50.0,200701020104
6,1,2,フレノエンジェル,牝3,54,北村浩平,1:11.8,3/4,**,3-4,36.5,52.5,11,472(-4),,,,[西] 谷潔,ヤブウチ,,200701020104
7,5,9,ドライマティーニ,牡3,56,須貝尚介,1:12.0,1.1/2,**,14-11,36.0,8.5,3,464(0),,,,[西] 須貝彦三,ヒダカ・ブリーダーズ・ユニオン,,200701020104
8,6,11,コイサン,牝3,54,芹沢純一,1:12.2,1,**,10-11,36.4,51.8,10,410(-12),,,,[東] 杉浦宏昭,サンデーレーシング,,200701020104
9,8,16,ショワサージュ,牝3,51,黛弘人,1:12.4,1.1/4,**,14-15,36.4,163.5,15,412(-4),,,,[東] 後藤由之,サンデーレーシング,,200701020104
10,8,15,アッソルート,セ3,56,武幸四郎,1:12.4,クビ,**,10-11,36.7,10.1,4,478(+2),,,,[東] 和田正道,荒井壽明,,200701020104
11,7,14,キングケイザンオー,牡3,53,佐藤聖也,1:12.6,1.1/4,**,5-6,37.0,17.5,7,464(+4),,,,[東] 畠山重則,増田陽一,,200701020104
12,7,13,イソノクイーン,牝3,54,小林徹弥,1:12.6,クビ,**,2-2,37.5,24.1,9,406(0),,,,[西] 大橋勇樹,磯野俊雄,,200701020104
13,5,10,スピリットライアン,牝3,54,菊沢隆徳,1:12.7,3/4,**,10-15,36.9,62.7,13,414(+2),,,,[東] 土田稔,酒井芳秀,,200701020104
14,4,7,シルクイシュタール,牝3,54,津村明秀,1:13.4,4,**,5-11,37.8,62.1,12,430(-14),,,,[西] 北出成人,シルク,,200701020104
15,2,4,トラストリベンジ,牝3,54,古川吉洋,1:13.6,1.1/2,**,5-6,38.1,212.0,16,426(-10),,,,[東] 河野通文,菅波雅巳,,200701020104
16,6,12,フレンドリーマルス,牡3,56,川島信二,1:13.9,1.3/4,**,5-6,38.3,147.1,14,428(-2),,,,[東] 中川公成,増山武志,,200701020104
