着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050402
1,7,10,セッカチセージ,牡2,55,柴山雄一,1:57.0,,**,2-2-2-2,39.4,2.2,1,546(+2),,,,[東] 畠山吉宏,松田整二,500.0,200706050402
2,8,13,タカラカリズマ,牡2,55,後藤浩輝,1:57.8,5,**,4-1-1-1,40.3,7.2,4,454(+4),,,,[東] 田村康仁,村山義男,200.0,200706050402
3,1,1,メジロトランプ,牡2,55,吉田豊,1:58.5,4,**,8-7-7-6,40.4,34.3,7,458(+4),,,,[東] 尾形充弘,メジロ牧場,130.0,200706050402
4,6,9,プッシュハート,牡2,55,小牧太,1:58.5,ハナ,**,11-11-11-11,39.9,105.8,11,484(+4),,,,[東] 小西一男,島田久,75.0,200706050402
5,5,6,アポロガッバーナ,牡2,55,江田照男,1:58.9,2.1/2,**,1-2-3-3,41.1,4.5,2,490(-4),,,,[東] 堀井雅広,アポロサラブレッドクラブ,50.0,200706050402
6,4,4,カポデテュティカピ,牡2,55,蛯名正義,1:58.9,ハナ,**,4-5-3-3,41.1,6.2,3,528(-2),,,,[東] 国枝栄,大樹ファーム,,200706050402
7,3,3,エンジェルクィーン,牝2,54,川田将雅,1:59.1,1.1/4,**,8-7-9-9,40.7,94.7,10,458(-6),,,,[東] 小林常泰,松井三千年,,200706050402
8,7,11,ブラックデビル,牡2,55,小林淳一,1:59.2,1/2,**,7-7-10-8,40.7,36.6,8,466(-4),,,,[東] 清水英克,サンコウ牧場,,200706050402
9,6,8,グラスグループ,牡2,55,勝浦正樹,1:59.7,3,**,3-2-3-3,41.9,39.1,9,488(+4),,,,[東] 尾形充弘,半沢,,200706050402
10,8,12,ショウナンサヴァン,牡2,55,柴田善臣,1:59.8,1/2,**,6-6-6-6,41.8,12.0,6,478(-6),,,,[東] 上原博之,国本哲秀,,200706050402
11,2,2,ボンジュールソノコ,牝2,52,田中博康,2:00.0,1.1/2,**,11-11-7-9,41.8,138.9,12,462(+2),,,,[東] 奥平雅士,田中善次郎,,200706050402
12,5,7,ストリートスパン,牡2,55,松岡正海,2:00.3,2,**,8-10-12-12,40.1,10.7,5,500(+14),,,,[東] 手塚貴久,藤田与志男,,200706050402
除,4,5,ノボディーヴォ,牡2,55,吉田隼人,,,**,,,---,,482(+8),,,,[東] 西塚安夫,ＬＳ．Ｍ,,200706050402
