着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010407
1,5,10,セッカチセージ,牡3,56,田中勝春,1:23.4,,**,5-5,36.3,8.3,4,542(+2),,,,[東] 畠山吉宏,松田整二,700.0,200805010407
2,6,12,アバレダイコ,牡3,56,安藤勝己,1:24.3,5,**,9-9,36.8,3.2,1,526(+6),,,,[東] 相沢郁,福島徳佑,280.0,200805010407
3,4,7,アポロラムセス,牡3,56,勝浦正樹,1:24.4,クビ,**,5-5,37.4,4.7,3,486(-4),,,,[東] 柴崎勇,アポロサラブレッドクラブ,180.0,200805010407
4,7,14,ナンヨーリバー,牡3,56,柴田善臣,1:24.8,2.1/2,**,2-2,38.0,11.5,5,496(+2),,,,[東] 池上昌弘,中村徳也,110.0,200805010407
5,6,11,エイシンキャップ,牡3,56,津村明秀,1:24.9,クビ,**,5-8,37.6,37.5,10,492(-16),,,,[西] 藤岡健一,平井豊光,70.0,200805010407
6,3,6,ステディーラブ,牡3,55,田中博康,1:25.0,3/4,**,13-13,36.9,19.8,6,526(-12),,,,[東] 上原博之,臼田浩義,,200805010407
7,8,16,ライムライトシチー,牡3,56,柴山雄一,1:25.5,3,**,14-14,37.1,67.3,13,470(-4),,,,[東] 成島英春,友駿ホースクラブ,,200805010407
8,2,3,エイワイエヤス,牡3,56,横山典弘,1:25.7,1.1/4,**,10-10,37.9,20.0,7,472(-4),,,,[東] 松山康久,永井公太郎,,200805010407
9,5,9,ステルスワン,牡3,56,江田照男,1:26.1,2.1/2,**,2-2,39.3,38.1,11,476(+2),,,,[東] 堀井雅広,長谷川光司,,200805010407
10,4,8,カムアラウンド,牝3,54,戸崎圭太,1:26.1,ハナ,**,15-15,37.6,147.4,15,412(-3),,,,[地] 松浦備,備前島敏子,,200805010407
11,1,2,ジョウショーアロー,牡3,56,村田一誠,1:26.1,アタマ,**,1-1,39.4,31.6,9,480(-8),,,,[東] 嶋田潤,熊田義孝,,200805010407
12,2,4,クリスタルロバリー,牡3,56,穂苅寿彦,1:26.2,1/2,**,10-11,38.3,137.1,14,476(0),,,,[東] 和田正道,山上和良,,200805010407
13,1,1,ギンザナイト,牡3,56,藤田伸二,1:26.3,3/4,**,5-5,39.3,4.0,2,486(-4),,,,[西] 小崎憲,齋藤文男,,200805010407
14,8,15,アルペンリリー,牝3,54,武士沢友,1:27.4,7,**,12-12,39.4,350.6,16,430(0),,,,[東] 石毛善彦,栗本博晴,,200805010407
15,7,13,シャススプリーン,牡3,56,吉田豊,1:27.4,ハナ,**,16-16,37.2,62.3,12,474(+12),,,,[東] 和田正道,前田幸治,,200805010407
16,3,5,ラピッドガール,牝3,54,北村宏司,1:27.5,1/2,**,2-2,40.7,22.9,8,456(-8),,,,[東] 清水利章,柳井正,,200805010407
