着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010305
1,1,1,ベリーベリナイス,牝2,54,川島洋人,1:10.1,,**,1-1,35.8,13.3,4,434(-4),,,,[地] 伊藤隆志,冨沢敦子,700.0,200601010305
2,5,5,コンゴウダイオー,牡2,54,藤田伸二,1:10.4,2,**,5-5,35.6,3.0,2,506(0),,,,[西] 山内研二,金岡久夫,280.0,200601010305
3,6,6,ゴシップクイーン,牝2,54,五十嵐冬,1:10.5,1/2,**,3-2,35.9,8.1,3,466(0),,,,[地] 柳沢好美,吉田照哉,180.0,200601010305
4,7,9,エーシンダームスン,牡2,54,秋山真一,1:10.8,1.3/4,**,3-2,36.2,1.8,1,418(0),,,,[西] 中竹和也,平井宏承,110.0,200601010305
5,8,10,ビヨンザシー,牝2,54,服部茂史,1:10.9,3/4,**,8-8,35.9,63.8,7,450(-6),,,,[地] 角川秀樹,田上豊,70.0,200601010305
6,4,4,レッドピクシー,牝2,54,桑村真明,1:11.0,1/2,**,5-7,36.3,79.0,9,420(0),,,,[地] 角川秀樹,ユートピア牧場,,200601010305
7,8,11,サクラネクスト,牡2,54,宮崎光行,1:11.1,3/4,**,5-5,36.3,73.9,8,450(-4),,,,[地] 松本隆宏,さくらコマース,,200601010305
8,7,8,ブラックネオン,牝2,54,井上俊彦,1:11.3,1,**,9-8,36.2,91.7,10,450(-16),,,,[地] 村上正和,後藤繁樹,,200601010305
9,2,2,エイティカリズマ,牝2,54,山口竜一,1:11.4,3/4,**,9-8,36.2,25.6,6,448(0),,,,[地] 角川秀樹,安喰武雄,,200601010305
10,3,3,タカラタロウ,牡2,54,川島雅人,1:11.5,1/2,**,2-2,37.1,17.5,5,454(-4),,,,[地] 米川昇,村山義男,,200601010305
11,6,7,リバームーン,牡2,54,佐々木国,1:12.1,3.1/2,**,9-11,36.9,95.8,11,468(0),,,,[地] 若松平,泉俊二,,200601010305
