着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010604
1,2,2,アモーレヴォレ,牝2,54,藤田伸二,1:32.5,,**,4-4-5,35.2,5.5,3,474(0),,,,[東] 田村康仁,三嶋牧場,700.0,200701010604
2,5,8,アルスマグナ,牡2,54,横山典弘,1:32.5,クビ,**,1-1-2,35.5,6.1,4,504(0),,,,[東] 藤沢和雄,東京ホースレーシング,280.0,200701010604
3,4,6,ロードバロック,牡2,54,木幡初広,1:32.6,1/2,**,2-2-1,35.6,2.9,1,426(0),,,,[東] 田中清隆,ロードホースクラブ,180.0,200701010604
4,1,1,マイネルスターリー,牡2,54,勝浦正樹,1:32.8,1.1/2,**,12-11-9,34.9,15.5,7,460(0),,,,[西] 加用正,サラブレッドクラブ・ラフィアン,110.0,200701010604
5,4,5,ピサノジュバン,牝2,54,藤岡佑介,1:33.0,1,**,9-8-5,35.3,20.6,9,444(0),,,,[西] 松田博資,市川義美,70.0,200701010604
6,7,12,ラピッドムーバー,牝2,54,津村明秀,1:33.2,1.1/4,**,2-3-2,36.1,19.3,8,476(0),,,,[東] 鈴木伸尋,木村牧場,,200701010604
7,5,7,アドマイヤワイド,牝2,54,岩田康誠,1:33.3,1/2,**,6-6-10,35.8,5.1,2,476(0),,,,[西] 橋田満,近藤利一,,200701010604
8,6,9,マイネルラウディー,牡2,54,角田晃一,1:33.4,クビ,**,4-4-5,36.1,15.3,6,474(0),,,,[西] 西浦勝一,サラブレッドクラブ・ラフィアン,,200701010604
9,7,11,オースミビーナス,牝2,54,川島信二,1:33.7,2,**,7-8-10,36.1,99.8,13,452(0),,,,[東] 菅原泰夫,オースミ,,200701010604
10,3,3,ハーマジェスティ,牝2,54,松田大作,1:33.8,3/4,**,9-11-13,36.0,14.0,5,486(0),,,,[西] 矢作芳人,ヒダカ・ブリーダーズ・ユニオン,,200701010604
11,8,14,テイエムマイサクラ,牝2,54,池添謙一,1:33.8,アタマ,**,11-8-5,36.1,46.1,10,440(0),,,,[西] 五十嵐忠,竹園正繼,,200701010604
12,8,13,ヤッパリツヨカッタ,牡2,54,小林徹弥,1:34.2,2.1/2,**,7-6-4,36.7,66.5,11,474(0),,,,[西] 中尾秀正,北側雅司,,200701010604
13,6,10,ハンサムデイイヤツ,牡2,54,小牧太,1:34.2,ハナ,**,14-13-12,36.2,67.4,12,524(0),,,,[東] 石毛善彦,吉田照哉,,200701010604
14,3,4,ワンダーバラ,牝2,53,北村友一,1:34.2,ハナ,**,12-14-14,36.1,122.9,14,434(0),,,,[東] 加賀武見,山本信行,,200701010604
