着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010505
1,5,9,ゴールデンダリア,牡3,56,横山典弘,1:48.9,,**,9-8-10,34.5,2.0,1,474(-2),,,,[東] 二ノ宮敬,田中由子,500.0,200705010505
2,4,7,トーセンマーチ,牡3,56,後藤浩輝,1:49.2,2,**,5-5-6,35.1,2.6,2,498(-2),,,,[東] 萩原清,島川隆哉,200.0,200705010505
3,1,2,コスモウィザード,牡3,56,小野次郎,1:49.2,クビ,**,3-3-3,35.3,6.2,3,448(0),,,,[東] 水野貴広,ビッグレッドファーム,130.0,200705010505
4,6,11,オーバーカムオール,牡3,56,北村宏司,1:49.3,1/2,**,3-3-3,35.5,40.8,6,494(-4),,,,[東] 古賀慎明,河村祥史,75.0,200705010505
5,5,10,リノヴァティオ,牡3,56,石橋脩,1:49.8,3,**,9-11-8,35.5,20.2,5,474(+4),,,,[東] 柴田政人,伊達秀和,50.0,200705010505
6,7,13,アビリティガーデン,牡3,55,吉田隼人,1:49.9,クビ,**,5-5-5,35.9,50.3,7,496(0),,,,[東] 戸田博文,臼田浩義,,200705010505
7,3,5,コスモヴァシュラン,牡3,56,田中勝春,1:49.9,アタマ,**,7-5-6,35.7,16.5,4,446(+4),,,,[東] 稲葉隆一,ビッグレッドファーム,,200705010505
8,8,15,ムタファーリング,牝3,54,松岡正海,1:50.2,2,**,15-15-15,35.0,138.2,9,484(0),,,,[東] 小島茂之,出羽牧場,,200705010505
9,2,4,フラワーマキシマム,牝3,54,大庭和弥,1:50.4,1.1/2,**,12-12-14,35.3,448.0,12,440(0),,,,[東] 奥平雅士,保谷フミ子,,200705010505
10,4,8,サイレントルドルフ,牡3,56,小林淳一,1:50.5,1/2,**,12-8-10,36.0,173.0,11,490(+4),,,,[東] 稲葉隆一,鈴木芳夫,,200705010505
11,6,12,サンワードソング,牝3,54,江田照男,1:50.7,1.1/2,**,7-8-8,36.4,545.2,14,478(-4),,,,[東] 南田美知,古谷敏明,,200705010505
12,8,16,タケショウプリンス,牡3,56,柴山雄一,1:51.0,2,**,9-13-12,36.2,796.4,16,468(+4),,,,[東] 坂本勝美,ナイト商事,,200705010505
13,2,3,シャンハイオペラ,牝3,54,吉田豊,1:51.3,2,**,2-2-2,37.6,96.3,8,432(-8),,,,[東] 土田稔,酒井秀男,,200705010505
14,7,14,キャプテンロー,牡3,56,郷原洋司,1:51.3,アタマ,**,14-13-12,36.5,490.0,13,458(-6),,,,[東] 郷原洋行,新木鈴子,,200705010505
15,1,1,プレッセル,牝3,54,村田一誠,1:51.4,クビ,**,15-15-16,36.1,595.5,15,430(-6),,,,[東] 本間忍,竹崎大晃,,200705010505
16,3,6,キスオンマイリスト,牡3,55,津村明秀,1:51.7,2,**,1-1-1,38.1,163.5,10,512(+4),,,,[東] 鈴木伸尋,高瀬真尚,,200705010505
