着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010203
1,2,3,ヒカリコーズウェー,牡3,56,中村将之,1:48.2,,**,7-6-8-4,36.9,4.0,2,536(-4),,,,[西] 谷潔,當山隆則,500.0,200803010203
2,8,14,デジャヴ,牡3,56,赤木高太,1:48.3,1/2,**,2-3-1-1,37.9,4.4,3,486(0),,,,[西] 矢作芳人,増山武志,200.0,200803010203
3,6,10,ニシノグレキング,セ3,53,宮崎北斗,1:48.6,1.3/4,**,2-2-2-3,38.1,90.0,11,466(-6),,,,[東] 武藤善則,西山茂行,130.0,200803010203
4,2,2,ディアオリバー,牡3,56,池田鉄平,1:49.3,4,**,4-5-4-5,38.4,119.8,13,442(-2),,,,[東] 星野忍,桐谷茂,75.0,200803010203
5,4,6,ファンドリリュウ,牡3,56,古川吉洋,1:49.7,2.1/2,**,7-6-8-6,38.5,14.0,5,448(+2),,,,[西] 南井克巳,水戸富雄,50.0,200803010203
6,6,11,エイデンダンス,牡3,56,小野次郎,1:49.9,1.1/4,**,12-12-11-10,38.4,9.2,4,464(+4),,,,[東] 高木登,永田清男,,200803010203
7,3,5,アドリーム,牡3,56,松田大作,1:50.0,クビ,**,1-1-2-2,39.6,67.9,8,480(-18),,,,[東] 本間忍,アドバンス・サッポロ,,200803010203
8,4,7,シルクレボルシオン,牡3,55,北村友一,1:50.0,クビ,**,10-10-12-10,38.4,87.3,10,452(-4),,,,[西] 北出成人,シルク,,200803010203
9,7,13,サンレイコンサート,牝3,54,難波剛健,1:50.1,クビ,**,7-6-6-8,39.1,231.8,15,442(-8),,,,[西] 高橋成忠,永井啓弍,,200803010203
10,7,12,セフティーダイチ,牡3,56,河北通,1:50.1,アタマ,**,13-12-12-14,38.5,99.7,12,514(-12),,,,[西] 小野幸治,池田實,,200803010203
11,3,4,モルフェサイレンス,牡3,56,西田雄一,1:50.2,3/4,**,14-14-12-10,38.6,128.0,14,486(0),,,,[東] 大江原哲,並河賢一郎,,200803010203
12,8,15,マイネルハーデス,牡3,56,菊沢隆徳,1:50.2,クビ,**,10-10-8-9,39.0,38.9,6,490(+8),,,,[東] 粕谷昌央,サラブレッドクラブ・ラフィアン,,200803010203
13,5,8,ラストビーコン,牡3,56,大野拓弥,1:51.1,5,**,6-6-6-10,40.1,52.7,7,454(-16),,,,[東] 鈴木勝美,内藤好江,,200803010203
14,5,9,スズカバラッド,牡3,56,秋山真一,1:53.8,大,**,15-15-15-15,41.8,81.6,9,452(-4),,,,[西] 橋本寿正,永井啓弍,,200803010203
中,1,1,ラビットヒビキ,牡3,56,木幡初広,,,**,4-4-4-6,,2.1,1,498(-8),,,,[東] 菅原泰夫,喜多村辰子,,200803010203
