着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020108
1,3,3,セトノスニッパー,セ4,54,高井彰大,0:59.6,,,1-1,36.5,2.8,1,504(+6),,,,[西] 西園正都,難波澄子,750.0,200401020108
2,5,5,ホシノベッカム,牡4,57,横山典弘,0:59.6,クビ,,6-2,36.1,3.9,2,514(-12),,,,[東] 古賀史生,星野初太郎,300.0,200401020108
3,6,8,オタケビ,牡5,57,小野次郎,1:00.2,3.1/2,,3-6,36.9,10.5,5,484(-2),,,,[東] 吉永正人,グリーンテック,190.0,200401020108
4,8,11,プリティメーカー,牝3,51,岩崎祐己,1:00.3,クビ,,5-2,36.9,5.0,3,420(+6),,,,[西] 柴田光陽,ターフ・スポート,110.0,200401020108
5,6,7,キングダイヤ,牝3,53,本田優,1:00.6,2,,2-5,37.4,26.0,7,450(-6),,,,[西] 土門一美,池田豊治,75.0,200401020108
6,7,9,ダイナマイトキッズ,牡5,56,石橋脩,1:00.6,アタマ,,6-7,37.1,46.2,9,478(+2),,,,[東] 増沢末夫,中村和夫,,200401020108
7,5,6,モトマチアウィン,牝4,52,津村明秀,1:00.9,2,,10-8,37.0,228.0,12,428(0),,,,[東] 中野栄治,田島榮二郎,,200401020108
8,7,10,ダイナミックマーチ,牡3,55,小林徹弥,1:01.0,クビ,,3-2,37.7,12.3,6,524(+26),,,,[西] 目野哲也,小川勲,,200401020108
9,4,4,マイフラッグ,牡4,57,勝浦正樹,1:01.0,ハナ,,11-11,36.5,40.3,8,474(+8),,,,[東] 相沢郁,堀越毅一,,200401020108
10,1,1,クワイエットアース,牝3,53,松永幹夫,1:01.2,1,,8-8,37.4,6.1,4,494(-4),,,,[東] 古賀史生,前田幸治,,200401020108
11,2,2,ブランドガール,牝4,55,岩部純二,1:01.5,1.3/4,,12-12,36.6,205.9,11,466(-12),,,,[東] 新関力,佐藤友子,,200401020108
12,8,12,スプリングミハス,牡3,55,武士沢友,1:02.1,3.1/2,,8-10,38.4,50.6,10,538(-8),,,,[東] 松永勇,加藤春夫,,200401020108
