着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020110
1,7,13,ダイワディライト,牡4,57,北村宏司,1:23.8,,**,3-3,37.2,1.5,1,500(0),,,,[東] 二ノ宮敬,大城敬三,1529.0,200805020110
2,2,3,ダノンシャトル,牡6,57,水出大介,1:24.0,1.1/2,**,13-13,36.2,28.5,8,482(-6),,,,[西] 松永幹夫,ダノックス,604.0,200805020110
3,3,5,ラインストーム,牡4,57,津村明秀,1:24.5,3,**,13-13,36.8,12.1,5,474(-8),,,,[西] 松永昌博,大澤繁昌,377.0,200805020110
4,5,9,トーセンセイント,牡4,57,小野次郎,1:24.9,2.1/2,**,6-5,37.9,31.9,9,504(-2),,,,[東] 柴崎勇,島川隆哉,220.0,200805020110
5,1,2,ネオナート,牡6,57,今野忠成,1:25.0,クビ,**,2-2,38.5,107.7,12,502(+6),,,,[西] 中竹和也,藤田孟司,148.0,200805020110
6,2,4,オオヒメ,牝4,55,柴田大知,1:25.1,1/2,**,3-4,38.2,141.3,15,508(-2),,,,[東] 柄崎孝,武田豊文,,200805020110
7,5,10,バリオン,牡5,57,蛯名正義,1:25.2,クビ,**,15-15,37.2,9.3,2,458(+10),,,,[東] 萩原清,池谷誠一,,200805020110
8,1,1,トウカイフラッグ,牡6,57,和田竜二,1:25.4,1.1/2,**,9-9,37.9,21.5,6,458(-12),,,,[西] 野中賢二,内村正則,,200805020110
9,8,15,カブキメーク,牡5,57,横山義行,1:25.5,3/4,**,12-9,38.0,63.7,11,488(+14),,,,[東] 蛯名信広,川上哲司,,200805020110
10,6,12,アースコマンダー,牡4,57,野元昭嘉,1:25.7,1,**,7-6,38.5,11.3,3,466(-4),,,,[西] 野元昭,松山増男,,200805020110
11,4,8,オープンザゲート,牡4,57,加藤士津,1:25.8,1/2,**,9-9,38.2,27.3,7,470(0),,,,[東] 田村康仁,ディアレスト,,200805020110
12,7,14,プライベートプラン,牡5,57,田面木博,1:25.9,1/2,**,1-1,39.6,11.8,4,524(-8),,,,[東] 小島太,ノースヒルズマネジメント,,200805020110
13,6,11,エイシンアスワン,牡6,57,大庭和弥,1:26.5,3.1/2,**,7-6,39.3,128.7,13,486(+8),,,,[西] 川村禎彦,平井豊光,,200805020110
14,3,6,レオベルリン,牡7,57,南田雅昭,1:26.6,クビ,**,15-15,38.5,258.2,16,498(+4),,,,[東] 田子冬樹,田中博之,,200805020110
15,4,7,シルキーキュート,牝4,55,武士沢友,1:27.2,3.1/2,**,9-9,39.7,136.0,14,488(+8),,,,[東] 保田一隆,シルク,,200805020110
16,8,16,セイウンマル,牡5,57,浜野谷憲,1:27.7,3,**,5-8,40.4,38.2,10,468(+6),,,,[東] 武藤善則,西山茂行,,200805020110
