着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020506
1,5,7,コアレスストーム,牡3,56,四位洋文,1:29.9,,**,2-5-4,36.0,6.8,4,510(+12),,,,[東] 藤原辰雄,小林昌志,500.0,200601020506
2,1,1,フミノスターダム,牡3,56,芹沢純一,1:30.0,1/2,**,1-1-1,36.4,2.2,1,472(+2),,,,[西] 西浦勝一,谷二,200.0,200601020506
3,7,11,エアドミンゴ,牡3,56,藤田伸二,1:30.0,クビ,**,10-3-3,36.3,6.2,2,470(+14),,,,[西] 伊藤雄二,ラッキーフィールド,130.0,200601020506
4,6,9,ライフブリーズ,牝3,54,藤岡佑介,1:30.1,クビ,**,6-7-7,36.1,8.9,5,440(+8),,,,[東] 稗田研二,岡田牧雄,75.0,200601020506
5,3,4,ヘヴンリーブルー,牡3,56,菊沢隆徳,1:30.5,2.1/2,**,6-9-10,36.4,9.7,6,420(-4),,,,[東] 高橋祥泰,伊達秀和,50.0,200601020506
6,5,8,バンダムラッシュ,牡3,56,鈴来直人,1:30.5,クビ,**,14-13-12,36.0,114.6,12,456(+2),,,,[東] 南田美知,山科統,,200601020506
7,8,14,ミヤマリンドウ,牝3,54,柴山雄一,1:30.6,クビ,**,10-7-6,36.6,6.3,3,468(-2),,,,[東] 加藤和宏,居城要,,200601020506
8,2,2,レディフライト,牝3,51,的場勇人,1:30.6,ハナ,**,6-9-7,36.5,94.2,11,424(-8),,,,[東] 的場均,ロードホースクラブ,,200601020506
9,3,3,コスモセドナ,牝3,52,梶晃啓,1:30.7,1/2,**,6-13-12,36.2,166.0,14,436(-14),,,,[東] 稲葉隆一,ビッグレッドファーム,,200601020506
10,7,12,エプソムフクムスメ,牝3,54,柴原央明,1:31.0,1.3/4,**,2-2-2,37.4,94.1,10,460(+8),,,,[東] 高橋裕,ジャパン・ホースマン・クラブ,,200601020506
11,8,13,カオリソフィー,牝3,52,大野拓弥,1:31.1,3/4,**,2-3-4,37.4,57.1,9,454(-8),,,,[東] 蛯名信広,川畑隆司,,200601020506
12,4,5,コランダムシチー,牡3,56,武幸四郎,1:31.2,3/4,**,2-5-7,37.3,45.8,8,446(+4),,,,[西] 作田誠二,友駿ホースクラブ,,200601020506
13,4,6,ジャイアンツオナー,牡3,56,松田大作,1:31.3,1/2,**,12-12-12,37.0,162.4,13,444(0),,,,[東] 加藤征弘,栗坂崇,,200601020506
14,6,10,レコルダーレ,牡3,54,塚田祥雄,1:31.6,2,**,12-9-10,37.4,27.9,7,480(0),,,,[東] 藤沢和雄,小林英一,,200601020506
