着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806050109
1,2,4,マルカラスカル,牡6,63,西谷誠,4:00.6,,,1-1-1-1,13.5,1.3,1,494(-12),,,,[西] 増本豊,河長産業,1841.3,200806050109
2,6,11,ヘンリーゴンドーフ,セ4,60,横山義行,4:05.2,大,,8-9-6-4,13.7,14.1,3,474(-4),,,,[東] 加藤征弘,社台レースホース,731.8,200806050109
3,6,12,ジュラナスリング,牡8,60,宗像徹,4:05.3,クビ,,8-9-4-4,13.7,55.6,12,454(0),,,,[東] 松山康久,サンデーレーシング,455.9,200806050109
4,8,16,クールジョイ,牡10,60,金折知則,4:05.3,クビ,,5-4-7-7,13.7,15.4,4,474(-2),,,,[西] 松元茂樹,菱田健,270.0,200806050109
5,5,10,ホットビスティー,牡4,60,五十嵐雄,4:05.4,クビ,,15-12-11-9,13.7,43.8,7,502(+2),,,,[東] 藤原辰雄,ビスティーズホースユニオン,180.0,200806050109
6,2,3,ジュレップ,セ7,60,柴田未崎,4:05.4,アタマ,,12-12-11-9,13.7,49.9,9,470(-6),,,,[東] 小西一男,サンデーレーシング,,200806050109
7,1,2,ネヴァートルネード,牡6,60,平沢健治,4:05.6,1.1/2,,11-11-10-9,13.8,95.8,15,472(-4),,,,[東] 伊藤正徳,ティーエイチ,,200806050109
8,4,8,サンエンタティナー,セ4,60,山本康志,4:06.3,4,,2-2-2-2,13.8,50.6,10,454(+2),,,,[東] 岩戸孝樹,加藤信之,,200806050109
9,1,1,ユウタービスケット,牡4,60,蓑島靖典,4:06.3,クビ,,3-3-5-6,13.8,27.8,5,498(+8),,,,[東] 南田美知,上山利広,,200806050109
10,7,14,トウカイマジック,セ6,60,穂苅寿彦,4:07.1,5,,5-4-3-3,13.8,49.0,8,478(+10),,,,[東] 後藤由之,内村正則,,200806050109
11,4,7,ヒシバトル,セ6,60,大庭和弥,4:08.6,9,,14-15-14-13,13.9,83.9,13,458(+4),,,,[東] 小笠倫弘,阿部雅一郎,,200806050109
12,5,9,ローランアントレ,牝5,58,江田勇亮,4:09.0,2.1/2,,12-12-13-12,13.9,84.6,14,504(+4),,,,[東] 水野貴広,斉藤敏博,,200806050109
13,3,6,ストロングザイオン,牡5,60,金子光希,4:27.5,大,,4-4-15-14,15.0,42.6,6,490(+12),,,,[東] 坂本勝美,村木篤,,200806050109
中,3,5,テンジンムサシ,牡7,60,浜野谷憲,,,,8-7-9-8,,10.1,2,510(+4),,,,[東] 矢野照正,テンジン,,200806050109
中,7,13,パルティアシチー,牡5,60,北村浩平,,,,5-7-7,,54.4,11,464(-12),,,,[西] 田所秀孝,友駿ホースクラブ,,200806050109
中,8,15,ファストソニック,牡4,60,柴田大知,,,,,,132.0,16,496(+16),,,,[東] 稗田研二,平岡茂樹,,200806050109
