着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030411
1,8,16,サイレントプライド,牡5,57,横山典弘,1:34.2,,**,3-1-1,34.6,8.8,4,490(-4),,,,[東] 国枝栄,社台レースホース,4162.3,200806030411
2,3,5,ドラゴンウェルズ,牡5,56,蛯名正義,1:34.2,クビ,**,2-4-3,34.2,18.6,9,488(+4),,,,[西] 藤原英昭,窪田芳郎,1617.8,200806030411
3,7,14,ダンスフォーウィン,牡5,54,柴田善臣,1:34.3,3/4,**,10-2-2,34.6,80.5,16,500(-4),,,,[東] 古賀史生,杉山美惠,1008.9,200806030411
4,1,1,リザーブカード,牡5,55,吉田隼人,1:34.4,1/2,**,8-9-9,33.9,8.9,5,496(+2),,,,[東] 栗田博憲,サンデーレーシング,620.0,200806030411
5,2,4,カンファーベスト,牡9,57,江田照男,1:34.5,クビ,**,1-5-3,34.3,30.8,13,470(-8),,,,[東] 佐藤吉勝,奥村清晴,410.0,200806030411
6,8,15,ショウワモダン,牡4,54,勝浦正樹,1:34.5,アタマ,**,3-5-3,34.3,30.5,12,518(-6),,,,[東] 杉浦宏昭,山岸桂市,,200806030411
7,6,11,オーシャンエイプス,牡4,56,後藤浩輝,1:34.6,1/2,**,15-13-9,33.8,5.5,3,476(0),,,,[西] 石坂正,松岡隆雄,,200806030411
8,7,13,マルカシェンク,牡5,57,福永祐一,1:34.7,クビ,**,16-16-15,33.6,4.4,1,500(-6),,,,[西] 河内洋,河長産業,,200806030411
9,6,12,グレイトフルタイム,牡4,54,吉田豊,1:34.7,アタマ,**,3-3-3,34.8,25.6,10,526(-4),,,,[東] 大久保洋,社台レースホース,,200806030411
10,2,3,ナスノストローク,牡7,55,村田一誠,1:34.7,クビ,**,10-13-13,33.9,27.6,11,526(0),,,,[西] 加用正,那須野牧場,,200806030411
11,4,8,キングストレイル,牡6,58,田中勝春,1:34.7,ハナ,**,10-7-7,34.3,5.4,2,502(+6),,,,[東] 藤沢和雄,サンデーレーシング,,200806030411
12,5,9,シンボリグラン,牡6,57,柴山雄一,1:34.8,クビ,**,3-7-7,34.5,15.3,7,530(+2),,,,[東] 畠山吉宏,シンボリ牧場,,200806030411
13,3,6,ニシノナースコール,牝6,52,田中博康,1:34.8,クビ,**,8-13-15,34.0,53.3,14,436(-13),,,,[東] 尾形充弘,西山茂行,,200806030411
14,1,2,ピンクカメオ,牝4,54,内田博幸,1:34.9,1/2,**,3-11-9,34.3,16.8,8,478(-8),,,,[東] 国枝栄,金子真人ホールディングス,,200806030411
15,4,7,チョウサン,牡6,58,藤田伸二,1:35.1,1.1/4,**,10-11-13,34.5,12.5,6,492(-6),,,,[東] 清水利章,長山尚義,,200806030411
16,5,10,テンイムホウ,牝6,51,柄崎将寿,1:35.6,3,**,10-9-9,35.1,79.8,15,464(+8),,,,[東] 柄崎孝,中村博亮,,200806030411
