着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010701
1,6,8,シェーンヴァルト,牡2,53,北村友一,1:49.3,,**,6-6-5-4,35.6,3.4,2,462(+6),,,,[西] 岡田稲男,サンデーレーシング,500.0,200801010701
2,5,5,ヒカルプリンス,牡2,54,横山典弘,1:49.5,1.1/4,**,2-2-3-3,36.0,16.0,6,456(-8),,,,[東] 栗田博憲,高橋京子,200.0,200801010701
3,1,1,ダンツフロント,牡2,54,藤岡佑介,1:49.8,1.3/4,**,4-4-5-6,36.0,7.5,4,518(-6),,,,[西] 中村均,山元哲二,130.0,200801010701
4,8,12,ウインスカイハイ,牡2,54,岩田康誠,1:50.1,1.3/4,**,11-11-11-11,35.6,5.4,3,474(0),,,,[西] 山内研二,ウイン,75.0,200801010701
5,6,7,ハイドランジア,牡2,54,松田大作,1:50.2,3/4,**,1-1-1-1,38.7,36.7,7,478(+10),,,,[西] 本田優,下河邉美智子,50.0,200801010701
6,2,2,メジロデューチン,牡2,54,菊沢隆徳,1:50.3,1/2,**,10-9-10-9,36.1,189.0,11,418(0),,,,[東] 高橋裕,メジロ牧場,,200801010701
7,7,10,キングパレード,牡2,54,池添謙一,1:50.3,クビ,**,3-2-2-2,37.1,43.5,8,464(0),,,,[西] 中村均,増田陽一,,200801010701
8,8,11,ロイヤルクリッパー,牝2,53,三浦皇成,1:50.3,ハナ,**,4-4-3-4,36.9,2.4,1,472(+6),,,,[西] 清水出美,社台レースホース,,200801010701
9,4,4,セイカプレスト,牡2,54,古川吉洋,1:51.1,5,**,6-7-7-7,37.0,76.4,10,430(0),,,,[東] 相沢郁,久米大,,200801010701
10,3,3,メイショウノフウゾ,牡2,54,小島太一,1:51.3,1.1/4,**,6-7-7-7,37.2,58.3,9,466(-2),,,,[東] 小島太,松本好雄,,200801010701
11,5,6,フィーリングトーン,牝2,54,安藤勝己,1:51.7,2.1/2,**,9-9-7-9,37.6,15.4,5,458(-8),,,,[西] 松田博資,社台レースホース,,200801010701
12,7,9,コアレスフラッシュ,牡2,54,郷原洋司,1:58.3,大,**,12-12-12-12,41.8,237.9,12,492(-10),,,,[東] 内藤一雄,小林昌志,,200801010701
