着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801020610
1,5,9,アースコマンダー,牡4,57,三浦皇成,1:10.6,,**,6-5,35.1,3.2,1,470(0),,,,[西] 野元昭,松山増男,1093.4,200801020610
2,2,3,ノボディーヴォ,牡3,55,大野拓弥,1:10.8,1.1/4,**,6-5,35.3,22.7,8,478(-6),,,,[東] 西塚安夫,ＬＳ．Ｍ,432.4,200801020610
3,2,2,クレバーデューク,牡4,57,中舘英二,1:10.8,クビ,**,8-8,35.0,4.0,3,464(-4),,,,[西] 崎山博樹,田邉正明,266.2,200801020610
4,4,6,ロンシャンステージ,牡4,57,丸田恭介,1:11.0,1.1/4,**,4-3,35.7,93.2,14,470(+4),,,,[東] 二本柳俊,前田榮生,160.0,200801020610
5,7,13,センザイイチグウ,牡4,57,藤田伸二,1:11.1,3/4,**,8-8,35.4,3.8,2,464(+2),,,,[東] 谷原義明,平岡茂樹,105.0,200801020610
6,4,7,フェスティヴマロン,牝4,55,長谷川浩,1:11.1,クビ,**,8-10,35.3,17.6,6,472(+10),,,,[西] 岡田稲男,臼井義太郎,,200801020610
7,8,14,ヤマカツシリウス,牡4,57,北村友一,1:11.2,1/2,**,11-10,35.2,16.0,5,562(+6),,,,[西] 池添兼雄,山田博康,,200801020610
8,3,5,アヤヒメ,牝3,53,服部茂史,1:11.2,クビ,**,14-14,34.5,63.5,12,430(-10),,,,[地] 広森久雄,戸川仁,,200801020610
9,7,12,スティールシャーク,牝3,53,津村明秀,1:11.2,アタマ,**,12-10,35.0,23.3,9,460(-10),,,,[西] 鮫島一歩,東京ホースレーシング,,200801020610
10,5,8,ファイナルファイト,牡3,55,荻野琢真,1:11.6,2.1/2,**,4-5,36.3,14.1,4,458(0),,,,[西] 鶴留明雄,林順子,,200801020610
11,6,10,ケイエスショーキ,牡4,57,松田大作,1:11.7,3/4,**,13-13,35.4,117.3,15,518(-2),,,,[西] 高橋成忠,キヨシサービス,,200801020610
12,1,1,ヤスノヴィグラス,牝3,53,斉藤正弘,1:11.9,3/4,**,1-1,36.9,62.5,11,486(-2),,,,[地] 佐久間雅,谷口孝治,,200801020610
13,3,4,マーシャルソング,牡4,57,菊沢隆徳,1:11.9,アタマ,**,2-2,36.9,18.2,7,470(-4),,,,[東] 萩原清,池谷誠一,,200801020610
14,6,11,ハギノアスラン,セ4,57,武幸四郎,1:12.2,1.3/4,**,2-3,37.1,29.0,10,446(-14),,,,[西] 松田国英,日隈良江,,200801020610
15,8,15,ダッシュタイカン,牡4,57,田中博康,1:14.5,大,**,15-15,37.6,82.4,13,482(-2),,,,[東] 坂本勝美,石橋松蔵,,200801020610
