着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801020611
1,2,2,タガノヴァレオ,セ3,54,秋山真一,2:01.5,,**,3-3-2-1,35.8,5.1,2,508(+8),,,,[西] 中尾秀正,八木秀之,1505.9,200801020611
2,1,1,サンライズベガ,牡4,57,北村友一,2:01.7,1.1/4,**,5-5-5-4,35.7,3.2,1,496(+6),,,,[西] 音無秀孝,松岡隆雄,597.4,200801020611
3,7,9,オーバーカムオール,牡4,57,古川吉洋,2:02.2,3,**,4-3-2-2,36.5,6.0,3,500(-4),,,,[東] 古賀慎明,河村祥史,373.7,200801020611
4,3,3,マームードイモン,牡3,54,小原義之,2:02.2,クビ,**,9-9-8-7,36.0,6.9,4,432(-4),,,,[西] 小原伊佐,井門昭二,220.0,200801020611
5,4,4,ステイトリーデイズ,牝4,55,三浦皇成,2:02.4,1.1/4,**,9-9-8-7,36.2,8.0,5,456(-4),,,,[西] 加用正,社台レースホース,148.0,200801020611
6,5,5,スズカダーク,牡5,57,中舘英二,2:02.5,クビ,**,7-8-8-5,36.3,11.0,6,476(+2),,,,[西] 武宏平,永井啓弍,,200801020611
7,6,6,セイウンビバーチェ,牡6,57,長谷川浩,2:02.8,2,**,6-5-5-9,36.8,28.6,10,500(-10),,,,[西] 田所秀孝,西山茂行,,200801020611
8,8,10,ダンシングボーイ,牡5,57,的場勇人,2:02.9,1/2,**,1-1-1-2,37.6,21.2,8,480(+4),,,,[東] 的場均,伊藤誠吉,,200801020611
9,8,11,ウォータークルーズ,牡5,57,斉藤正弘,2:03.4,3,**,7-7-5-10,37.4,119.0,11,474(+10),,,,[西] 田所秀孝,山岡正人,,200801020611
10,7,8,タイセイファイター,牡4,57,武幸四郎,2:03.6,1.1/2,**,2-2-2-5,38.0,11.2,7,528(+12),,,,[西] 新川恵,田中成奉,,200801020611
11,6,7,サトノハピネス,牡3,54,藤田伸二,2:03.8,1.1/2,**,11-11-11-10,37.4,25.6,9,504(+6),,,,[東] 的場均,里見治,,200801020611
