着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020509
1,6,6,メテオグローリー,牡4,55,塚田祥雄,1:45.9,,**,6-6-7-4,37.4,4.8,2,562(+20),,,,[東] 藤沢和雄,サウスニア,740.0,200601020509
2,8,10,ドラマチックテナー,牡4,57,藤田伸二,1:46.0,3/4,**,4-4-3-3,38.0,1.4,1,464(+8),,,,[東] 萩原清,金子真人ホールディングス,300.0,200601020509
3,1,1,グラスギャロップ,牡5,57,川島信二,1:46.0,クビ,**,7-7-6-4,37.8,13.8,4,470(-4),,,,[東] 鈴木勝美,半沢,190.0,200601020509
4,4,4,カオリエスペランサ,牡4,55,大野拓弥,1:46.9,5,**,4-4-5-7,38.8,30.5,6,550(+10),,,,[東] 松山康久,川畑隆司,110.0,200601020509
5,8,9,ギャラクシーキッド,牡3,54,鈴来直人,1:47.0,1/2,**,3-3-3-4,39.1,12.6,3,450(+2),,,,[東] 佐藤全弘,槇本牧場,74.0,200601020509
6,5,5,スズカイーグル,牡3,51,黛弘人,1:47.2,1.1/2,**,2-2-1-1,39.7,149.0,10,508(+8),,,,[東] 伊藤圭三,永井啓弍,,200601020509
7,7,8,トーセンマウンテン,セ8,57,加藤士津,1:47.2,クビ,**,8-8-8-8,38.5,71.5,8,502(0),,,,[東] 加藤和宏,島川利子,,200601020509
8,2,2,ゲイリーアイトーン,セ4,54,的場勇人,1:47.5,1.3/4,**,9-9-9-9,38.5,147.2,9,554(+4),,,,[東] 河野通文,中村浩章,,200601020509
9,7,7,プリモレディ,牝5,55,四位洋文,1:47.5,ハナ,**,10-9-10-9,38.4,17.6,5,480(+2),,,,[東] 高松邦男,グランド牧場,,200601020509
10,3,3,フェーヴ,牝4,55,藤岡佑介,1:48.6,7,**,1-1-2-2,41.1,49.1,7,486(+18),,,,[東] 高橋祥泰,伊達秀和,,200601020509
