着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010709
1,8,14,ショウナンアルバ,牡3,56,蛯名正義,1:49.1,,**,1-1-1-1,36.7,10.4,4,480(+20),,,,[東] 二ノ宮敬,国本哲秀,1035.7,200806010709
2,3,3,アサクサダンディ,牡3,56,吉田豊,1:49.2,3/4,**,9-8-7-5,36.0,11.5,5,484(-2),,,,[東] 戸田博文,田原慶子,410.2,200806010709
3,5,8,スマイルジャック,牡3,56,柴田善臣,1:49.4,1,**,5-5-3-3,36.7,1.8,1,478(+6),,,,[東] 小桧山悟,齊藤四方司,255.1,200806010709
4,7,12,サトノプログレス,牡3,56,横山典弘,1:49.5,3/4,**,3-3-2-2,36.9,9.4,3,510(+2),,,,[東] 国枝栄,里見治,150.0,200806010709
5,4,6,ウォーターボーイズ,牡3,56,北村宏司,1:49.7,1,**,6-6-7-8,36.5,27.7,8,490(+6),,,,[東] 藤沢和雄,山本英俊,100.0,200806010709
6,1,1,エックスダンス,牡3,56,田中勝春,1:49.7,クビ,**,3-3-3-5,36.9,4.9,2,528(+18),,,,[東] 武藤善則,吉田和美,,200806010709
7,5,7,トーホウカイザー,牡3,56,勝浦正樹,1:49.9,1,**,11-11-9-10,36.2,18.4,6,476(0),,,,[東] 高橋裕,東豊物産,,200806010709
8,2,2,ジェントルフォーク,牡3,56,松岡正海,1:49.9,クビ,**,13-12-13-11,35.9,23.8,7,472(-2),,,,[西] 領家政蔵,ヒダカ・ブリーダーズ・ユニオン,,200806010709
9,8,13,ベストオーカン,牡3,56,江田照男,1:50.5,3.1/2,**,13-12-9-8,36.9,312.8,12,476(+12),,,,[東] 藤原辰雄,中村泰三,,200806010709
10,6,9,メスナー,牡3,56,津村明秀,1:50.5,アタマ,**,2-2-3-3,37.8,63.3,10,448(+2),,,,[東] 稲葉隆一,岡田繁幸,,200806010709
11,4,5,ドリームマイスター,牡3,56,柴山雄一,1:50.8,2,**,8-8-9-11,37.1,32.8,9,504(-2),,,,[東] 畠山吉宏,セゾンレースホース,,200806010709
12,3,4,アルペンリリー,牝3,54,武士沢友,1:50.8,クビ,**,10-10-12-11,37.0,488.4,14,430(0),,,,[東] 石毛善彦,栗本博晴,,200806010709
13,7,11,モエレジンダイコ,牡3,56,木幡初広,1:50.9,1/2,**,6-7-6-5,37.9,369.7,13,462(-11),,,,[東] 大江原哲,西村豊,,200806010709
14,6,10,ピーチパール,牝3,54,内田博幸,1:55.0,大,**,11-14-14-14,40.0,301.3,11,434(+2),,,,[地] 庄子連兵,白瀬常雄,,200806010709
