着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030409
1,2,4,カイシュウタキオン,牡4,57,蛯名正義,1:46.5,,**,9-9-9,33.4,4.4,2,486(+2),,,,[東] 田中清隆,飯村孝男,1872.0,200705030409
2,3,6,エイシンニーザン,牡5,57,田中剛,1:46.6,1/2,**,2-3-3,34.2,6.6,3,512(-2),,,,[西] 坂口正則,平井豊光,742.0,200705030409
3,7,14,ロフティーエイム,牝5,55,内田博幸,1:46.7,1/2,**,4-4-3,34.2,15.8,7,492(-2),,,,[東] 二ノ宮敬,サンデーレーシング,466.0,200705030409
4,1,1,ガッテンワン,牡5,55,村田一誠,1:46.8,1/2,**,6-6-6,33.9,27.6,10,478(-6),,,,[東] 本間忍,岩崎圭市,270.0,200705030409
5,2,3,コパノスイジン,牡5,54,川田将雅,1:46.9,クビ,**,4-5-5,34.2,39.9,13,482(+6),,,,[東] 上原博之,小林祥晃,183.0,200705030409
6,1,2,アクレイム,牡5,57,吉田隼人,1:46.9,ハナ,**,10-11-11,33.5,8.6,4,476(-2),,,,[東] 秋山雅一,臼田浩義,,200705030409
7,4,7,ユキノアサカゼ,牡4,55,藤岡佑介,1:46.9,ハナ,**,14-15-14,33.2,21.9,9,504(-4),,,,[東] 根本康広,馬場幸廣,,200705030409
8,5,9,モエレフィールド,牡4,54,吉永護,1:46.9,ハナ,**,1-1-1,34.8,46.7,14,504(-2),,,,[東] 中野栄治,齋藤實,,200705030409
9,8,17,ダイアモンドヘッド,牡4,55,武豊,1:47.0,3/4,**,6-6-6,34.1,13.6,6,502(+2),,,,[西] 池江泰寿,前田幸治,,200705030409
10,6,12,ブレーヴハート,牡5,55,安藤勝己,1:47.3,1.3/4,**,15-13-14,33.7,4.2,1,512(+2),,,,[東] 加藤征弘,吉田照哉,,200705030409
11,6,11,マルタカハーモニー,牡5,55,幸英明,1:47.5,1,**,17-16-16,33.6,35.3,12,474(-2),,,,[東] 清水美波,高橋義和,,200705030409
12,5,10,トーセンジョーカー,牡4,54,武士沢友,1:47.5,クビ,**,6-6-6,34.6,107.1,16,454(-2),,,,[東] 菅原泰夫,島川隆哉,,200705030409
13,7,13,カフェベネチアン,牡7,56,後藤浩輝,1:47.5,ハナ,**,10-11-11,34.1,9.3,5,498(-6),,,,[東] 松山康久,西川恭子,,200705030409
14,3,5,ウォーライクトニー,牡7,55,田中勝春,1:47.8,1.3/4,**,17-18-18,33.7,28.2,11,486(0),,,,[東] 小笠倫弘,社台レースホース,,200705030409
15,7,15,ファイトクラブ,牡7,56,藤田伸二,1:47.9,クビ,**,10-9-9,34.7,19.4,8,514(+4),,,,[東] 大久保洋,臼田浩義,,200705030409
16,8,16,トウカイハッスル,牡6,54,池添謙一,1:48.0,1/2,**,2-2-2,35.8,130.4,17,462(-2),,,,[東] 成島英春,内村正則,,200705030409
17,8,18,コスモインペリアル,牡7,52,津村明秀,1:48.1,3/4,**,15-16-16,34.2,178.4,18,492(+2),,,,[東] 清水利章,ビッグレッドファーム,,200705030409
18,4,8,カブキメーク,牡4,55,北村宏司,1:48.3,1.1/4,**,10-13-13,34.8,58.5,15,478(+8),,,,[東] 蛯名信広,川上哲司,,200705030409
