着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020503
1,1,2,リップサービス,牝3,54,柴田善臣,1:09.5,,**,4-4,35.2,40.6,12,438(+10),,,,[東] 鹿戸雄一,藤本直弘,500.0,200803020503
2,7,14,ヤマニンシュエット,牝3,53,田中博康,1:09.7,1.1/4,**,1-1,35.8,11.8,5,448(0),,,,[東] 池上昌弘,土井肇,200.0,200803020503
3,6,11,ヴェーダバイオ,牝3,54,勝浦正樹,1:09.8,1/2,**,4-4,35.6,18.2,8,412(-12),,,,[西] 梅田智之,バイオ,130.0,200803020503
4,5,9,マルタカインプレス,牡3,56,大庭和弥,1:09.8,クビ,**,14-14,34.5,5.4,3,550(+14),,,,[東] 清水美波,高橋義和,75.0,200803020503
5,1,1,スイートバイカル,牝3,54,二本柳壮,1:09.8,ハナ,**,12-11,34.7,28.8,11,470(+6),,,,[東] 後藤由之,シンボリ牧場,50.0,200803020503
6,7,13,シンボリマーシャル,牡3,56,田中勝春,1:09.9,クビ,**,12-11,34.8,4.2,1,498(-4),,,,[東] 坂本勝美,シンボリ牧場,,200803020503
7,2,4,セトクラウン,牡3,56,安藤光彰,1:10.0,1/2,**,8-7,35.2,4.7,2,462(-4),,,,[西] 藤岡範士,難波澄子,,200803020503
8,4,7,タツタイコウ,牡3,56,内田博幸,1:10.2,1.1/2,**,11-11,35.2,16.5,6,494(+4),,,,[東] 根本康広,鈴木昭作,,200803020503
9,5,10,ワンポイント,牝3,54,石橋脩,1:10.3,3/4,**,8-7,35.5,52.7,13,404(0),,,,[東] 相沢郁,木浪巖,,200803020503
10,3,6,ゴールデンドーター,牝3,51,宮崎北斗,1:10.4,1/2,**,2-2,36.5,25.9,10,458(0),,,,[東] 大江原哲,楠田均,,200803020503
11,8,16,コアレスミラクル,セ3,56,武士沢友,1:10.6,1,**,10-10,35.7,193.3,16,418(0),,,,[東] 稗田研二,小林昌志,,200803020503
12,3,5,モンテキング,牡3,56,蛯名正義,1:10.8,1.1/2,**,4-6,36.5,16.8,7,506(0),,,,[東] 国枝栄,毛利喜昭,,200803020503
13,6,12,フラッシュバット,牝3,54,中舘英二,1:10.8,クビ,**,2-2,36.9,5.4,4,478(-4),,,,[東] 本間忍,桜井欣吾,,200803020503
14,2,3,オンワードヴィオラ,牝3,54,柴山雄一,1:10.9,クビ,**,15-15,35.4,190.9,15,452(+6),,,,[東] 清水利章,樫山章子,,200803020503
15,8,15,アンブレイカブル,牡3,56,後藤浩輝,1:11.1,1.1/4,**,7-7,36.5,25.3,9,424(-2),,,,[西] 武宏平,芹澤精一,,200803020503
16,4,8,サプライズエース,牝3,51,千葉直人,1:12.1,6,**,16-16,35.5,79.9,14,444(0),,,,[東] 菅原泰夫,榊原秀雄,,200803020503
