着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030803
1,7,8,メジロティモン,牡3,56,吉田豊,1:56.9,,**,5-5-4-4,38.3,1.7,1,496(-4),,,,[東] 大久保洋,メジロ牧場,500.0,200806030803
2,7,7,ウィザードブラスト,牡3,56,吉田隼人,1:57.1,1.1/4,**,2-2-2-2,38.8,6.7,3,502(-10),,,,[東] 上原博之,臼田浩義,200.0,200806030803
3,8,10,ドンダケー,牝3,54,勝浦正樹,1:57.6,3,**,9-9-5-4,38.8,12.0,5,452(0),,,,[東] 萱野浩二,坂田行夫,130.0,200806030803
4,4,4,ファンキーテーラー,牡3,56,蛯名正義,1:58.2,3.1/2,**,3-3-2-2,39.8,15.1,6,476(-4),,,,[東] 勢司和浩,松本俊廣,75.0,200806030803
5,6,6,モンテフェニックス,牡3,56,内田博幸,1:58.3,3/4,**,7-7-7-7,39.3,12.0,4,470(-8),,,,[東] 田村康仁,毛利喜昭,50.0,200806030803
6,5,5,エプソムスティーヴ,牡3,56,大庭和弥,1:58.5,1.1/2,**,1-1-1-1,40.2,32.8,7,486(+2),,,,[東] 中野栄治,ジャパン・ホースマン・クラブ,,200806030803
7,3,3,バイロンシチー,牡3,54,松岡正海,1:58.7,3/4,**,5-5-5-6,39.9,41.5,8,466(-2),,,,[東] 相沢郁,友駿ホースクラブ,,200806030803
8,8,9,トーセンサラトガ,牡3,56,横山典弘,1:58.8,3/4,**,10-10-9-9,39.6,4.9,2,526(-6),,,,[東] 古賀史生,島川隆哉,,200806030803
9,1,1,ソニックブレード,牡3,56,戸崎圭太,1:58.9,クビ,**,4-4-7-8,39.9,61.0,9,500(-4),,,,[東] 矢野照正,ターフ・スポート,,200806030803
10,2,2,グリーンスピリッツ,牡3,56,村田一誠,2:00.3,9,**,7-7-9-9,41.0,187.6,10,480(-6),,,,[東] 矢野照正,グリーンファーム,,200806030803
